line,champion1,champion2,winning_rage,match_count
Jungle,Vi,Gragas,60.94,64
Jungle,Vi,Sejuani,30.65,62
Jungle,Vi,Lillia,66.1,59
Jungle,Vi,Trundle,53.45,58
Jungle,Vi,Taliyah,56.6,53
Jungle,Vi,Shyvana,54.9,51
Jungle,Viego,Lee Sin,48.53,"7,877"
Jungle,Viego,Rumble,50.6,"2,403"
Jungle,Viego,Diana,52.78,"2,355"
Jungle,Viego,Kindred,48.72,"2,309"
Jungle,Viego,Morgana,46.45,"2,054"
Jungle,Viego,Elise,44.46,"1,923"
Jungle,Viego,Nidalee,50.77,"1,895"
Jungle,Viego,Kayn,48.12,"1,783"
Jungle,Viego,Shaco,46.51,"1,677"
Jungle,Viego,Xin Zhao,50.23,"1,547"
Jungle,Viego,Master Yi,53.87,"1,487"
Jungle,Viego,Graves,52.36,"1,486"
Jungle,Viego,Nocturne,50.9,"1,385"
Jungle,Viego,Ekko,48.26,"1,152"
Jungle,Viego,Kha'Zix,46.6,"1,073"
Jungle,Viego,Zac,47.67,"1,032"
Jungle,Viego,Nunu & Willump,45.92,967
Jungle,Viego,Evelynn,43.12,807
Jungle,Viego,Warwick,45.61,717
Jungle,Viego,Rammus,45.21,657
Jungle,Viego,Rek'Sai,48.03,635
Jungle,Viego,Poppy,51.5,633
Jungle,Viego,Fiddlesticks,42.93,566
Jungle,Viego,Jarvan IV,50.35,564
Jungle,Viego,Volibear,47.69,541
Jungle,Viego,Udyr,48.21,502
Jungle,Viego,Hecarim,54.84,465
Jungle,Viego,Vi,51.21,412
Jungle,Viego,Amumu,47.54,366
Jungle,Viego,Karthus,50.83,362
Jungle,Viego,Sejuani,44.6,361
Jungle,Viego,Lillia,56.29,350
Jungle,Viego,Olaf,48.36,335
Jungle,Viego,Trundle,48.46,293
Jungle,Viego,Taliyah,45.8,286
Jungle,Viego,Jax,50.38,266
Jungle,Viego,Shyvana,44.7,264
Jungle,Viego,Gragas,48.09,262
Jungle,Viego,Gwen,59.41,239
Jungle,Viego,Rengar,53.92,204
Jungle,Viego,Wukong,43.21,162
Jungle,Viego,Ivern,55.2,125
Jungle,Viego,Camille,57.14,77
Middle,Viego,Lee Sin,48.53,"7,877"
Middle,Viego,Rumble,50.6,"2,403"
Middle,Viego,Diana,52.78,"2,355"
Middle,Viego,Kindred,48.72,"2,309"
Middle,Viego,Morgana,46.45,"2,054"
Middle,Viego,Elise,44.46,"1,923"
Middle,Viego,Nidalee,50.77,"1,895"
Middle,Viego,Kayn,48.12,"1,783"
Middle,Viego,Shaco,46.51,"1,677"
Middle,Viego,Xin Zhao,50.23,"1,547"
Middle,Viego,Master Yi,53.87,"1,487"
Middle,Viego,Graves,52.36,"1,486"
Middle,Viego,Nocturne,50.9,"1,385"
Middle,Viego,Ekko,48.26,"1,152"
Middle,Viego,Kha'Zix,46.6,"1,073"
Middle,Viego,Zac,47.67,"1,032"
Middle,Viego,Nunu & Willump,45.92,967
Middle,Viego,Evelynn,43.12,807
Middle,Viego,Warwick,45.61,717
Middle,Viego,Rammus,45.21,657
Middle,Viego,Rek'Sai,48.03,635
Middle,Viego,Poppy,51.5,633
Middle,Viego,Fiddlesticks,42.93,566
Middle,Viego,Jarvan IV,50.35,564
Middle,Viego,Volibear,47.69,541
Middle,Viego,Udyr,48.21,502
Middle,Viego,Hecarim,54.84,465
Middle,Viego,Vi,51.21,412
Middle,Viego,Amumu,47.54,366
Middle,Viego,Karthus,50.83,362
Middle,Viego,Sejuani,44.6,361
Middle,Viego,Lillia,56.29,350
Middle,Viego,Olaf,48.36,335
Middle,Viego,Trundle,48.46,293
Middle,Viego,Taliyah,45.8,286
Middle,Viego,Jax,50.38,266
Middle,Viego,Shyvana,44.7,264
Middle,Viego,Gragas,48.09,262
Middle,Viego,Gwen,59.41,239
Middle,Viego,Rengar,53.92,204
Middle,Viego,Wukong,43.21,162
Middle,Viego,Ivern,55.2,125
Middle,Viego,Camille,57.14,77
Top,Viego,Sett,43.86,554
Top,Viego,Sylas,51.65,546
Top,Viego,Aatrox,47.08,497
Top,Viego,Irelia,53.16,348
Top,Viego,Shen,45.32,331
Top,Viego,Renekton,48.92,325
Top,Viego,Akali,50.17,301
Top,Viego,Malphite,44.31,246
Top,Viego,Lee Sin,49.79,237
Top,Viego,Gwen,52.86,227
Top,Viego,Ornn,44.39,223
Top,Viego,Jayce,57.87,216
Top,Viego,Darius,51.22,205
Top,Viego,Gnar,47.26,201
Top,Viego,Fiora,45.5,200
Top,Viego,Garen,44.22,199
Top,Viego,Jax,47.45,196
Top,Viego,Mordekaiser,51.53,196
Top,Viego,Kayle,50,176
Top,Viego,Rumble,48.77,162
Top,Viego,Riven,42.48,153
Top,Viego,Vladimir,52.05,146
Top,Viego,Volibear,42.36,144
Top,Viego,Sion,54.07,135
Top,Viego,Camille,53.28,122
Top,Viego,Wukong,47.83,115
Top,Viego,Nasus,50.46,109
Top,Viego,Vayne,47.22,108
Top,Viego,Gangplank,59.22,103
Top,Viego,Teemo,51,100
Top,Viego,Kennen,45.35,86
Top,Viego,Lucian,50.63,79
Top,Viego,Kled,48.05,77
Top,Viego,Tryndamere,44,75
Top,Viego,Illaoi,41.89,74
Top,Viego,Yasuo,60.29,68
Top,Viego,Poppy,60.61,66
Top,Viego,Urgot,50.77,65
Top,Viego,Warwick,45.31,64
Top,Viego,Yone,45.61,57
Top,Viego,Maokai,51.92,52
Top,Viego,Rengar,47.06,51
Top,Viego,Ryze,54,50
Middle,Viktor,Sylas,51.78,"1,520"
Middle,Viktor,Zed,49.63,"1,207"
Middle,Viktor,Yasuo,48.92,"1,108"
Middle,Viktor,Akali,49.48,"1,049"
Middle,Viktor,Katarina,48.94,"1,036"
Middle,Viktor,LeBlanc,51.29,"1,004"
Middle,Viktor,Yone,51.37,989
Middle,Viktor,Xerath,46.81,831
Middle,Viktor,Talon,47.78,812
Middle,Viktor,Twisted Fate,49.06,689
Middle,Viktor,Lucian,59.64,617
Middle,Viktor,Qiyana,53.18,566
Middle,Viktor,Irelia,55.35,533
Middle,Viktor,Ahri,49.14,525
Middle,Viktor,Viego,52.77,523
Middle,Viktor,Orianna,52.96,523
Middle,Viktor,Pantheon,50.52,483
Middle,Viktor,Vladimir,54.93,477
Middle,Viktor,Anivia,50.22,464
Middle,Viktor,Galio,49.78,454
Middle,Viktor,Zoe,50.12,409
Middle,Viktor,Ekko,47.46,394
Middle,Viktor,Lux,50.97,359
Middle,Viktor,Fizz,49.53,321
Middle,Viktor,Kassadin,45.14,288
Middle,Viktor,Diana,48.25,286
Middle,Viktor,Syndra,51.26,277
Middle,Viktor,Rumble,46.79,265
Middle,Viktor,Malzahar,52.89,242
Middle,Viktor,Ryze,59.48,232
Middle,Viktor,Cassiopeia,50.26,193
Middle,Viktor,Corki,53.76,186
Middle,Viktor,Sett,50.85,177
Middle,Viktor,Nocturne,45.83,168
Middle,Viktor,Renekton,55.09,167
Middle,Viktor,Tristana,55.97,159
Middle,Viktor,Lissandra,56.6,159
Middle,Viktor,Annie,50,150
Middle,Viktor,Jayce,53.52,142
Middle,Viktor,Malphite,52.29,109
Middle,Viktor,Gwen,46.23,106
Middle,Viktor,Azir,56,100
Middle,Viktor,Neeko,49.46,93
Middle,Viktor,Garen,50.56,89
Middle,Viktor,Nunu & Willump,61.04,77
Middle,Viktor,Cho'Gath,53.97,63
Middle,Viktor,Zac,53.23,62
Middle,Viktor,Aurelion Sol,45.9,61
Middle,Viktor,Riven,46.67,60
Middle,Viktor,Kled,40.74,54
Middle,Vladimir,Sylas,50.5,"1,513"
Middle,Vladimir,Zed,50.07,"1,410"
Middle,Vladimir,Yasuo,52.24,"1,294"
Middle,Vladimir,Akali,54.04,"1,275"
Middle,Vladimir,Katarina,52.4,"1,103"
Middle,Vladimir,LeBlanc,47.1,983
Middle,Vladimir,Yone,50,948
Middle,Vladimir,Talon,51.43,840
Middle,Vladimir,Xerath,46.99,598
Middle,Vladimir,Twisted Fate,48.13,534
Middle,Vladimir,Lucian,56.03,514
Middle,Vladimir,Qiyana,53.4,500
Middle,Vladimir,Pantheon,50.61,490
Middle,Vladimir,Viktor,45.07,477
Middle,Vladimir,Viego,47.98,471
Middle,Vladimir,Ahri,46.47,467
Middle,Vladimir,Irelia,54.77,440
Middle,Vladimir,Fizz,49.66,439
Middle,Vladimir,Galio,51.16,432
Middle,Vladimir,Zoe,49.39,330
Middle,Vladimir,Anivia,44.75,324
Middle,Vladimir,Orianna,50.95,316
Middle,Vladimir,Lux,45.13,308
Middle,Vladimir,Kassadin,48.99,296
Middle,Vladimir,Ekko,47.87,282
Middle,Vladimir,Rumble,52.4,271
Middle,Vladimir,Ryze,51.89,264
Middle,Vladimir,Diana,47.51,261
Middle,Vladimir,Malzahar,36.99,246
Middle,Vladimir,Sett,48.44,192
Middle,Vladimir,Nocturne,44.79,163
Middle,Vladimir,Cassiopeia,46.15,156
Middle,Vladimir,Syndra,54.55,154
Middle,Vladimir,Renekton,47.06,153
Middle,Vladimir,Jayce,55.33,150
Middle,Vladimir,Malphite,48.97,145
Middle,Vladimir,Lissandra,55.07,138
Middle,Vladimir,Gwen,59.52,126
Middle,Vladimir,Corki,52.21,113
Middle,Vladimir,Neeko,47.75,111
Middle,Vladimir,Tristana,45.45,110
Middle,Vladimir,Annie,54.72,106
Middle,Vladimir,Azir,52.63,95
Middle,Vladimir,Garen,41.76,91
Middle,Vladimir,Cho'Gath,34.48,87
Middle,Vladimir,Nunu & Willump,57.33,75
Middle,Vladimir,Kled,44.44,72
Middle,Vladimir,Riven,47.14,70
Middle,Vladimir,Zac,41.54,65
Middle,Vladimir,Sion,50.91,55
Middle,Vladimir,Wukong,55.56,54
Middle,Vladimir,Aurelion Sol,45.28,53
Top,Vladimir,Sylas,45.8,"1,144"
Top,Vladimir,Sett,49.76,"1,051"
Top,Vladimir,Aatrox,48.07,986
Top,Vladimir,Shen,47.86,748
Top,Vladimir,Renekton,47.25,692
Top,Vladimir,Irelia,48.51,672
Top,Vladimir,Akali,52.72,662
Top,Vladimir,Malphite,47.71,503
Top,Vladimir,Jayce,50.44,452
Top,Vladimir,Ornn,42.72,426
Top,Vladimir,Gnar,46.01,426
Top,Vladimir,Darius,46.95,426
Top,Vladimir,Lee Sin,44.99,409
Top,Vladimir,Gwen,48.51,402
Top,Vladimir,Teemo,48.87,399
Top,Vladimir,Garen,48.48,394
Top,Vladimir,Jax,50.26,382
Top,Vladimir,Mordekaiser,51.84,380
Top,Vladimir,Nasus,44.27,375
Top,Vladimir,Fiora,52.7,370
Top,Vladimir,Kayle,43.58,358
Top,Vladimir,Kennen,52.01,348
Top,Vladimir,Riven,46.67,330
Top,Vladimir,Rumble,50.99,304
Top,Vladimir,Volibear,44.95,287
Top,Vladimir,Gangplank,51.35,259
Top,Vladimir,Vayne,51.64,244
Top,Vladimir,Sion,49.17,240
Top,Vladimir,Camille,50,240
Top,Vladimir,Lucian,56.36,220
Top,Vladimir,Poppy,53.77,199
Top,Vladimir,Wukong,50,194
Top,Vladimir,Kled,40.32,186
Top,Vladimir,Yasuo,47.37,171
Top,Vladimir,Urgot,45.06,162
Top,Vladimir,Viego,47.95,146
Top,Vladimir,Tryndamere,51.85,135
Top,Vladimir,Cho'Gath,40.98,122
Top,Vladimir,Ryze,49.58,119
Top,Vladimir,Heimerdinger,49.56,113
Top,Vladimir,Dr. Mundo,49.55,111
Top,Vladimir,Rengar,52.73,110
Top,Vladimir,Maokai,53.21,109
Top,Vladimir,Illaoi,53.27,107
Top,Vladimir,Warwick,52.38,105
Top,Vladimir,Yone,53,100
Top,Vladimir,Quinn,45,100
Top,Vladimir,Zac,46.46,99
Top,Vladimir,Nocturne,40.63,96
Top,Vladimir,Yorick,40,95
Top,Vladimir,Kalista,62.07,87
Top,Vladimir,Singed,54.02,87
Top,Vladimir,Pantheon,47.76,67
Top,Vladimir,Trundle,52.83,53
Top,Volibear,Sett,53.44,"1,989"
Top,Volibear,Aatrox,51.25,"1,198"
Top,Volibear,Sylas,52.53,"1,106"
Top,Volibear,Renekton,53.91,920
Top,Volibear,Irelia,58.22,833
Top,Volibear,Shen,45.63,743
Top,Volibear,Darius,52.73,696
Top,Volibear,Akali,52.15,627
Top,Volibear,Mordekaiser,49.04,624
Top,Volibear,Gwen,55.24,525
Top,Volibear,Lee Sin,52.28,505
Top,Volibear,Malphite,45.38,498
Top,Volibear,Ornn,48.69,495
Top,Volibear,Garen,50.62,484
Top,Volibear,Fiora,52.35,447
Top,Volibear,Gnar,51.04,431
Top,Volibear,Jax,52.45,429
Top,Volibear,Riven,52.42,414
Top,Volibear,Jayce,50.61,328
Top,Volibear,Vladimir,55.05,287
Top,Volibear,Kayle,50,284
Top,Volibear,Rumble,55.43,276
Top,Volibear,Nasus,55.38,251
Top,Volibear,Camille,52.8,250
Top,Volibear,Sion,47.9,238
Top,Volibear,Urgot,53.57,224
Top,Volibear,Kennen,50.9,222
Top,Volibear,Gangplank,53.85,221
Top,Volibear,Vayne,52.27,220
Top,Volibear,Poppy,53.67,218
Top,Volibear,Wukong,51.15,217
Top,Volibear,Kled,50,200
Top,Volibear,Illaoi,51.02,196
Top,Volibear,Teemo,46.07,191
Top,Volibear,Rengar,60.61,165
Top,Volibear,Tryndamere,54.05,148
Top,Volibear,Viego,57.64,144
Top,Volibear,Warwick,52.82,142
Top,Volibear,Lucian,59.29,140
Top,Volibear,Maokai,44.8,125
Top,Volibear,Cho'Gath,49.12,114
Top,Volibear,Zac,51.79,112
Top,Volibear,Ryze,53.57,112
Top,Volibear,Nocturne,43.52,108
Top,Volibear,Yasuo,59.62,104
Top,Volibear,Quinn,48.96,96
Top,Volibear,Yorick,63.04,92
Top,Volibear,Trundle,55.95,84
Top,Volibear,Singed,46.67,75
Top,Volibear,Kalista,57.35,68
Top,Volibear,Heimerdinger,42.42,66
Top,Volibear,Dr. Mundo,56.92,65
Top,Volibear,Yone,42.86,63
Top,Volibear,Pantheon,56,50
Jungle,Volibear,Lee Sin,51.33,"1,767"
Jungle,Volibear,Viego,52.31,541
Jungle,Volibear,Rumble,53.74,521
Jungle,Volibear,Kindred,47.98,521
Jungle,Volibear,Diana,53.91,512
Jungle,Volibear,Elise,50.8,498
Jungle,Volibear,Morgana,43.88,449
Jungle,Volibear,Kayn,47.31,427
Jungle,Volibear,Shaco,48.83,426
Jungle,Volibear,Nidalee,52.13,422
Jungle,Volibear,Master Yi,55.86,401
Jungle,Volibear,Xin Zhao,45.95,383
Jungle,Volibear,Nocturne,45.33,353
Jungle,Volibear,Graves,49.7,334
Jungle,Volibear,Kha'Zix,57.04,270
Jungle,Volibear,Ekko,39.74,234
Jungle,Volibear,Nunu & Willump,46.88,224
Jungle,Volibear,Zac,52.02,223
Jungle,Volibear,Warwick,46.7,182
Jungle,Volibear,Rammus,51.23,162
Jungle,Volibear,Evelynn,47.65,149
Jungle,Volibear,Rek'Sai,55.24,143
Jungle,Volibear,Poppy,54.93,142
Jungle,Volibear,Fiddlesticks,54.35,138
Jungle,Volibear,Hecarim,52.21,136
Jungle,Volibear,Udyr,57.58,132
Jungle,Volibear,Jarvan IV,54.76,126
Jungle,Volibear,Amumu,57.01,107
Jungle,Volibear,Vi,51.49,101
Jungle,Volibear,Sejuani,50.53,95
Jungle,Volibear,Olaf,46.32,95
Jungle,Volibear,Lillia,54.55,88
Jungle,Volibear,Karthus,60.92,87
Jungle,Volibear,Trundle,43.53,85
Jungle,Volibear,Gragas,43.04,79
Jungle,Volibear,Taliyah,49.18,61
Jungle,Volibear,Shyvana,61.02,59
Jungle,Volibear,Jax,42.11,57
Jungle,Volibear,Gwen,50.91,55
Jungle,Warwick,Lee Sin,51.6,"2,537"
Jungle,Warwick,Rumble,53.85,832
Jungle,Warwick,Diana,57.81,723
Jungle,Warwick,Viego,54.39,717
Jungle,Warwick,Elise,49.72,702
Jungle,Warwick,Morgana,49.16,651
Jungle,Warwick,Kindred,50.81,616
Jungle,Warwick,Master Yi,59.43,562
Jungle,Warwick,Xin Zhao,55.42,554
Jungle,Warwick,Kayn,48.28,553
Jungle,Warwick,Shaco,49.08,544
Jungle,Warwick,Nidalee,54.6,533
Jungle,Warwick,Nocturne,47.82,504
Jungle,Warwick,Graves,58.7,431
Jungle,Warwick,Ekko,50.96,365
Jungle,Warwick,Zac,44.81,337
Jungle,Warwick,Kha'Zix,50.3,332
Jungle,Warwick,Nunu & Willump,50.65,310
Jungle,Warwick,Poppy,49.16,238
Jungle,Warwick,Evelynn,46.88,224
Jungle,Warwick,Rammus,47.55,204
Jungle,Warwick,Fiddlesticks,54.74,190
Jungle,Warwick,Volibear,53.3,182
Jungle,Warwick,Udyr,61.36,176
Jungle,Warwick,Rek'Sai,55.11,176
Jungle,Warwick,Jarvan IV,45.78,166
Jungle,Warwick,Olaf,45.06,162
Jungle,Warwick,Hecarim,56.96,158
Jungle,Warwick,Vi,60.29,136
Jungle,Warwick,Karthus,43.55,124
Jungle,Warwick,Lillia,56.2,121
Jungle,Warwick,Sejuani,50.94,106
Jungle,Warwick,Amumu,49.06,106
Jungle,Warwick,Shyvana,59.05,105
Jungle,Warwick,Trundle,42.16,102
Jungle,Warwick,Jax,52.75,91
Jungle,Warwick,Taliyah,41.67,84
Jungle,Warwick,Gragas,58.02,81
Jungle,Warwick,Gwen,53.52,71
Top,Warwick,Sett,53.82,537
Top,Warwick,Aatrox,49.88,415
Top,Warwick,Sylas,53.74,348
Top,Warwick,Renekton,60.33,300
Top,Warwick,Irelia,55.36,289
Top,Warwick,Shen,46,250
Top,Warwick,Darius,51.07,233
Top,Warwick,Akali,51.13,221
Top,Warwick,Malphite,50.25,201
Top,Warwick,Gwen,50.79,189
Top,Warwick,Mordekaiser,56.11,180
Top,Warwick,Ornn,52.84,176
Top,Warwick,Lee Sin,52.6,173
Top,Warwick,Garen,45.03,171
Top,Warwick,Fiora,46.99,166
Top,Warwick,Gnar,50.66,152
Top,Warwick,Jayce,56.58,152
Top,Warwick,Volibear,47.18,142
Top,Warwick,Riven,48.94,141
Top,Warwick,Jax,46.76,139
Top,Warwick,Kayle,41.32,121
Top,Warwick,Rumble,46.61,118
Top,Warwick,Vladimir,47.62,105
Top,Warwick,Teemo,48.96,96
Top,Warwick,Wukong,47.78,90
Top,Warwick,Poppy,51.69,89
Top,Warwick,Camille,45.45,88
Top,Warwick,Nasus,43.68,87
Top,Warwick,Vayne,43.68,87
Top,Warwick,Tryndamere,64.2,81
Top,Warwick,Gangplank,62.03,79
Top,Warwick,Sion,48.68,76
Top,Warwick,Kled,46.38,69
Top,Warwick,Urgot,52.94,68
Top,Warwick,Kennen,43.28,67
Top,Warwick,Illaoi,50,64
Top,Warwick,Viego,54.69,64
Top,Warwick,Maokai,53.97,63
Top,Warwick,Lucian,55.17,58
Top,Wukong,Aatrox,52.85,"1,156"
Top,Wukong,Sett,51.46,956
Top,Wukong,Sylas,52.79,716
Top,Wukong,Jayce,56.1,590
Top,Wukong,Darius,52.7,537
Top,Wukong,Renekton,48.05,487
Top,Wukong,Irelia,60.26,463
Top,Wukong,Shen,46.61,457
Top,Wukong,Malphite,49.12,399
Top,Wukong,Akali,52.49,381
Top,Wukong,Lee Sin,50.15,331
Top,Wukong,Gnar,53.78,331
Top,Wukong,Ornn,47.5,320
Top,Wukong,Garen,44.51,319
Top,Wukong,Gwen,55.84,317
Top,Wukong,Fiora,49.36,314
Top,Wukong,Mordekaiser,46.49,299
Top,Wukong,Jax,51.64,275
Top,Wukong,Riven,50,232
Top,Wukong,Kayle,49.08,218
Top,Wukong,Volibear,48.85,217
Top,Wukong,Camille,45.71,210
Top,Wukong,Vladimir,50,194
Top,Wukong,Vayne,52.6,192
Top,Wukong,Rumble,51.93,181
Top,Wukong,Kennen,51.4,179
Top,Wukong,Sion,48.77,162
Top,Wukong,Teemo,54.78,157
Top,Wukong,Gangplank,52.26,155
Top,Wukong,Lucian,54.55,154
Top,Wukong,Nasus,51.66,151
Top,Wukong,Poppy,41.27,126
Top,Wukong,Kalista,64.41,118
Top,Wukong,Viego,52.17,115
Top,Wukong,Urgot,59.09,110
Top,Wukong,Kled,52.34,107
Top,Wukong,Maokai,48.96,96
Top,Wukong,Tryndamere,54.84,93
Top,Wukong,Rengar,60.22,93
Top,Wukong,Warwick,52.22,90
Top,Wukong,Quinn,45.98,87
Top,Wukong,Illaoi,55.17,87
Top,Wukong,Yasuo,50,84
Top,Wukong,Ryze,60,70
Top,Wukong,Cho'Gath,38.81,67
Top,Wukong,Yone,48.39,62
Top,Wukong,Zac,45.9,61
Top,Wukong,Nocturne,45,60
Top,Wukong,Heimerdinger,52.73,55
Middle,Wukong,Aatrox,52.85,"1,156"
Middle,Wukong,Sett,51.46,956
Middle,Wukong,Sylas,52.79,716
Middle,Wukong,Jayce,56.1,590
Middle,Wukong,Darius,52.7,537
Middle,Wukong,Renekton,48.05,487
Middle,Wukong,Irelia,60.26,463
Middle,Wukong,Shen,46.61,457
Middle,Wukong,Malphite,49.12,399
Middle,Wukong,Akali,52.49,381
Middle,Wukong,Lee Sin,50.15,331
Middle,Wukong,Gnar,53.78,331
Middle,Wukong,Ornn,47.5,320
Middle,Wukong,Garen,44.51,319
Middle,Wukong,Gwen,55.84,317
Middle,Wukong,Fiora,49.36,314
Middle,Wukong,Mordekaiser,46.49,299
Middle,Wukong,Jax,51.64,275
Middle,Wukong,Riven,50,232
Middle,Wukong,Kayle,49.08,218
Middle,Wukong,Volibear,48.85,217
Middle,Wukong,Camille,45.71,210
Middle,Wukong,Vladimir,50,194
Middle,Wukong,Vayne,52.6,192
Middle,Wukong,Rumble,51.93,181
Middle,Wukong,Kennen,51.4,179
Middle,Wukong,Sion,48.77,162
Middle,Wukong,Teemo,54.78,157
Middle,Wukong,Gangplank,52.26,155
Middle,Wukong,Lucian,54.55,154
Middle,Wukong,Nasus,51.66,151
Middle,Wukong,Poppy,41.27,126
Middle,Wukong,Kalista,64.41,118
Middle,Wukong,Viego,52.17,115
Middle,Wukong,Urgot,59.09,110
Middle,Wukong,Kled,52.34,107
Middle,Wukong,Maokai,48.96,96
Middle,Wukong,Tryndamere,54.84,93
Middle,Wukong,Rengar,60.22,93
Middle,Wukong,Warwick,52.22,90
Middle,Wukong,Quinn,45.98,87
Middle,Wukong,Illaoi,55.17,87
Middle,Wukong,Yasuo,50,84
Middle,Wukong,Ryze,60,70
Middle,Wukong,Cho'Gath,38.81,67
Middle,Wukong,Yone,48.39,62
Middle,Wukong,Zac,45.9,61
Middle,Wukong,Nocturne,45,60
Middle,Wukong,Heimerdinger,52.73,55
Jungle,Wukong,Lee Sin,48.39,403
Jungle,Wukong,Viego,56.79,162
Jungle,Wukong,Nidalee,53.25,154
Jungle,Wukong,Elise,47.68,151
Jungle,Wukong,Morgana,46.58,146
Jungle,Wukong,Kindred,50,146
Jungle,Wukong,Rumble,45.07,142
Jungle,Wukong,Diana,52.9,138
Jungle,Wukong,Shaco,55.56,126
Jungle,Wukong,Kayn,52,125
Jungle,Wukong,Xin Zhao,52.17,115
Jungle,Wukong,Master Yi,55.88,102
Jungle,Wukong,Graves,52.13,94
Jungle,Wukong,Nocturne,51.65,91
Jungle,Wukong,Ekko,53.33,90
Jungle,Wukong,Kha'Zix,54.05,74
Jungle,Wukong,Zac,37.88,66
Jungle,Wukong,Nunu & Willump,45,60
Jungle,Wukong,Poppy,37.04,54
Jungle,Wukong,Evelynn,60.78,51
Bottom,Xayah,Kai'Sa,48.32,"2,881"
Bottom,Xayah,Ezreal,47.98,"1,976"
Bottom,Xayah,Samira,50.41,"1,460"
Bottom,Xayah,Jinx,44.79,"1,170"
Bottom,Xayah,Jhin,44.4,768
Bottom,Xayah,Tristana,48.16,679
Bottom,Xayah,Vayne,48.71,661
Bottom,Xayah,Caitlyn,46.92,616
Bottom,Xayah,Ashe,46.3,419
Bottom,Xayah,Lucian,50.89,338
Bottom,Xayah,Varus,44.44,297
Bottom,Xayah,Miss Fortune,46.64,268
Bottom,Xayah,Sivir,44.74,266
Bottom,Xayah,Aphelios,43.27,171
Bottom,Xayah,Kog'Maw,36.64,131
Bottom,Xayah,Kalista,44.44,126
Bottom,Xayah,Draven,56.31,103
Bottom,Xayah,Twitch,43,100
Bottom,Xayah,Senna,45,80
Bottom,Xayah,Yasuo,64.79,71
Bottom,Xayah,Swain,41.82,55
Support,Xerath,Thresh,49.7,"4,984"
Support,Xerath,Senna,50.77,"4,790"
Support,Xerath,Blitzcrank,48.23,"3,672"
Support,Xerath,Lulu,50.8,"3,496"
Support,Xerath,Lux,54.54,"3,414"
Support,Xerath,Leona,49.28,"3,202"
Support,Xerath,Nautilus,48.45,"3,007"
Support,Xerath,Alistar,48.87,"2,251"
Support,Xerath,Yuumi,49.59,"2,186"
Support,Xerath,Pyke,47.51,"2,067"
Support,Xerath,Morgana,52.06,"2,040"
Support,Xerath,Karma,51.55,"1,319"
Support,Xerath,Maokai,48,"1,150"
Support,Xerath,Pantheon,53.15,"1,078"
Support,Xerath,Swain,56.61,998
Support,Xerath,Galio,52.87,976
Support,Xerath,Brand,53.15,920
Support,Xerath,Shaco,46.43,855
Support,Xerath,Zyra,50.12,816
Support,Xerath,Soraka,50.12,808
Support,Xerath,Sett,55.51,807
Support,Xerath,Seraphine,56.45,737
Support,Xerath,Zilean,51.18,721
Support,Xerath,Vel'Koz,54.44,687
Support,Xerath,Rell,53.81,630
Support,Xerath,Rakan,51.79,504
Support,Xerath,Nami,48,500
Support,Xerath,Janna,48.25,487
Support,Xerath,Bard,52.61,479
Support,Xerath,Sona,50.62,322
Support,Xerath,Shen,51.96,281
Support,Xerath,Braum,58.8,267
Support,Xerath,Veigar,55.02,249
Support,Xerath,Neeko,54.19,227
Support,Xerath,Zac,45.95,222
Support,Xerath,Gragas,51.41,177
Support,Xerath,Anivia,59.52,168
Support,Xerath,Poppy,51.45,138
Support,Xerath,Taric,55.36,112
Support,Xerath,Tahm Kench,55.56,72
Middle,Xerath,Thresh,49.7,"4,984"
Middle,Xerath,Senna,50.77,"4,790"
Middle,Xerath,Blitzcrank,48.23,"3,672"
Middle,Xerath,Lulu,50.8,"3,496"
Middle,Xerath,Lux,54.54,"3,414"
Middle,Xerath,Leona,49.28,"3,202"
Middle,Xerath,Nautilus,48.45,"3,007"
Middle,Xerath,Alistar,48.87,"2,251"
Middle,Xerath,Yuumi,49.59,"2,186"
Middle,Xerath,Pyke,47.51,"2,067"
Middle,Xerath,Morgana,52.06,"2,040"
Middle,Xerath,Karma,51.55,"1,319"
Middle,Xerath,Maokai,48,"1,150"
Middle,Xerath,Pantheon,53.15,"1,078"
Middle,Xerath,Swain,56.61,998
Middle,Xerath,Galio,52.87,976
Middle,Xerath,Brand,53.15,920
Middle,Xerath,Shaco,46.43,855
Middle,Xerath,Zyra,50.12,816
Middle,Xerath,Soraka,50.12,808
Middle,Xerath,Sett,55.51,807
Middle,Xerath,Seraphine,56.45,737
Middle,Xerath,Zilean,51.18,721
Middle,Xerath,Vel'Koz,54.44,687
Middle,Xerath,Rell,53.81,630
Middle,Xerath,Rakan,51.79,504
Middle,Xerath,Nami,48,500
Middle,Xerath,Janna,48.25,487
Middle,Xerath,Bard,52.61,479
Middle,Xerath,Sona,50.62,322
Middle,Xerath,Shen,51.96,281
Middle,Xerath,Braum,58.8,267
Middle,Xerath,Veigar,55.02,249
Middle,Xerath,Neeko,54.19,227
Middle,Xerath,Zac,45.95,222
Middle,Xerath,Gragas,51.41,177
Middle,Xerath,Anivia,59.52,168
Middle,Xerath,Poppy,51.45,138
Middle,Xerath,Taric,55.36,112
Middle,Xerath,Tahm Kench,55.56,72
Jungle,Xin Zhao,Lee Sin,51.29,"5,473"
Jungle,Xin Zhao,Rumble,53.88,"1,817"
