from,to,title,length,win,color,arrows,dashes,value,smooth
52,106,<p> Match Cnt : <b>326</b><br> Winning rate : <b>49.39</b></p>,1000,49.39,#F6807F,to,FALSE,326,FALSE
52,12,<p> Match Cnt : <b>278</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,278,FALSE
52,96,<p> Match Cnt : <b>274</b><br> Winning rate : <b>48.91</b></p>,1000,48.91,#F6807F,to,FALSE,274,FALSE
52,93,<p> Match Cnt : <b>253</b><br> Winning rate : <b>46.64</b></p>,1000,46.64,#F6807F,to,FALSE,253,FALSE
52,44,<p> Match Cnt : <b>243</b><br> Winning rate : <b>47.74</b></p>,1000,47.74,#F6807F,to,FALSE,243,FALSE
52,134,<p> Match Cnt : <b>232</b><br> Winning rate : <b>50.86</b></p>,1000,50.86,#8CB4F7,to,FALSE,232,FALSE
52,78,<p> Match Cnt : <b>216</b><br> Winning rate : <b>45.37</b></p>,1000,45.37,#F6807F,to,FALSE,216,FALSE
52,15,<p> Match Cnt : <b>138</b><br> Winning rate : <b>52.9</b></p>,1000,52.9,#8CB4F7,to,FALSE,138,FALSE
52,81,<p> Match Cnt : <b>108</b><br> Winning rate : <b>61.11</b></p>,1000,61.11,#8CB4F7,to,FALSE,108,FALSE
52,113,<p> Match Cnt : <b>108</b><br> Winning rate : <b>43.52</b></p>,1000,43.52,#F6807F,to,FALSE,108,FALSE
52,36,<p> Match Cnt : <b>98</b><br> Winning rate : <b>57.14</b></p>,1000,57.14,#8CB4F7,to,FALSE,98,FALSE
52,133,<p> Match Cnt : <b>96</b><br> Winning rate : <b>56.25</b></p>,1000,56.25,#8CB4F7,to,FALSE,96,FALSE
52,108,<p> Match Cnt : <b>94</b><br> Winning rate : <b>51.06</b></p>,1000,51.06,#8CB4F7,to,FALSE,94,FALSE
52,149,<p> Match Cnt : <b>79</b><br> Winning rate : <b>43.04</b></p>,1000,43.04,#F6807F,to,FALSE,79,FALSE
52,121,<p> Match Cnt : <b>62</b><br> Winning rate : <b>61.29</b></p>,1000,61.29,#8CB4F7,to,FALSE,62,FALSE
52,6,<p> Match Cnt : <b>57</b><br> Winning rate : <b>42.11</b></p>,1000,42.11,#F6807F,to,FALSE,57,FALSE
52,118,<p> Match Cnt : <b>56</b><br> Winning rate : <b>53.57</b></p>,1000,53.57,#8CB4F7,to,FALSE,56,FALSE
52,89,<p> Match Cnt : <b>53</b><br> Winning rate : <b>58.49</b></p>,1000,58.49,#8CB4F7,to,FALSE,53,FALSE
53,64,<p> Match Cnt : <b>1377</b><br> Winning rate : <b>48.51</b></p>,1000,48.51,#F6807F,to,FALSE,1377,FALSE
53,100,<p> Match Cnt : <b>561</b><br> Winning rate : <b>55.44</b></p>,1000,55.44,#8CB4F7,to,FALSE,561,FALSE
53,26,<p> Match Cnt : <b>500</b><br> Winning rate : <b>47.6</b></p>,1000,47.6,#F6807F,to,FALSE,500,FALSE
53,77,<p> Match Cnt : <b>476</b><br> Winning rate : <b>51.05</b></p>,1000,51.05,#8CB4F7,to,FALSE,476,FALSE
53,60,<p> Match Cnt : <b>469</b><br> Winning rate : <b>52.03</b></p>,1000,52.03,#8CB4F7,to,FALSE,469,FALSE
53,22,<p> Match Cnt : <b>440</b><br> Winning rate : <b>49.77</b></p>,1000,49.77,#F6807F,to,FALSE,440,FALSE
53,82,<p> Match Cnt : <b>413</b><br> Winning rate : <b>54.96</b></p>,1000,54.96,#8CB4F7,to,FALSE,413,FALSE
53,136,<p> Match Cnt : <b>362</b><br> Winning rate : <b>49.17</b></p>,1000,49.17,#F6807F,to,FALSE,362,FALSE
53,57,<p> Match Cnt : <b>358</b><br> Winning rate : <b>45.81</b></p>,1000,45.81,#F6807F,to,FALSE,358,FALSE
53,107,<p> Match Cnt : <b>357</b><br> Winning rate : <b>54.34</b></p>,1000,54.34,#8CB4F7,to,FALSE,357,FALSE
53,144,<p> Match Cnt : <b>265</b><br> Winning rate : <b>46.04</b></p>,1000,46.04,#F6807F,to,FALSE,265,FALSE
53,37,<p> Match Cnt : <b>243</b><br> Winning rate : <b>51.85</b></p>,1000,51.85,#8CB4F7,to,FALSE,243,FALSE
53,25,<p> Match Cnt : <b>215</b><br> Winning rate : <b>47.44</b></p>,1000,47.44,#F6807F,to,FALSE,215,FALSE
53,83,<p> Match Cnt : <b>215</b><br> Winning rate : <b>50.7</b></p>,1000,50.7,#8CB4F7,to,FALSE,215,FALSE
53,59,<p> Match Cnt : <b>204</b><br> Winning rate : <b>45.59</b></p>,1000,45.59,#F6807F,to,FALSE,204,FALSE
53,149,<p> Match Cnt : <b>199</b><br> Winning rate : <b>50.75</b></p>,1000,50.75,#8CB4F7,to,FALSE,199,FALSE
53,74,<p> Match Cnt : <b>197</b><br> Winning rate : <b>46.7</b></p>,1000,46.7,#F6807F,to,FALSE,197,FALSE
53,84,<p> Match Cnt : <b>192</b><br> Winning rate : <b>52.08</b></p>,1000,52.08,#8CB4F7,to,FALSE,192,FALSE
53,27,<p> Match Cnt : <b>166</b><br> Winning rate : <b>48.8</b></p>,1000,48.8,#F6807F,to,FALSE,166,FALSE
53,95,<p> Match Cnt : <b>156</b><br> Winning rate : <b>48.08</b></p>,1000,48.08,#F6807F,to,FALSE,156,FALSE
53,94,<p> Match Cnt : <b>134</b><br> Winning rate : <b>48.51</b></p>,1000,48.51,#F6807F,to,FALSE,134,FALSE
53,89,<p> Match Cnt : <b>129</b><br> Winning rate : <b>56.59</b></p>,1000,56.59,#8CB4F7,to,FALSE,129,FALSE
53,45,<p> Match Cnt : <b>125</b><br> Winning rate : <b>61.6</b></p>,1000,61.6,#8CB4F7,to,FALSE,125,FALSE
53,140,<p> Match Cnt : <b>124</b><br> Winning rate : <b>56.45</b></p>,1000,56.45,#8CB4F7,to,FALSE,124,FALSE
53,29,<p> Match Cnt : <b>110</b><br> Winning rate : <b>47.27</b></p>,1000,47.27,#F6807F,to,FALSE,110,FALSE
53,129,<p> Match Cnt : <b>109</b><br> Winning rate : <b>55.05</b></p>,1000,55.05,#8CB4F7,to,FALSE,109,FALSE
53,39,<p> Match Cnt : <b>89</b><br> Winning rate : <b>56.18</b></p>,1000,56.18,#8CB4F7,to,FALSE,89,FALSE
53,139,<p> Match Cnt : <b>87</b><br> Winning rate : <b>39.08</b></p>,1000,39.08,#F6807F,to,FALSE,87,FALSE
53,103,<p> Match Cnt : <b>85</b><br> Winning rate : <b>43.53</b></p>,1000,43.53,#F6807F,to,FALSE,85,FALSE
53,119,<p> Match Cnt : <b>77</b><br> Winning rate : <b>57.14</b></p>,1000,57.14,#8CB4F7,to,FALSE,77,FALSE
53,66,<p> Match Cnt : <b>73</b><br> Winning rate : <b>60.27</b></p>,1000,60.27,#8CB4F7,to,FALSE,73,FALSE
53,135,<p> Match Cnt : <b>68</b><br> Winning rate : <b>47.06</b></p>,1000,47.06,#F6807F,to,FALSE,68,FALSE
53,85,<p> Match Cnt : <b>63</b><br> Winning rate : <b>52.38</b></p>,1000,52.38,#8CB4F7,to,FALSE,63,FALSE
53,5,<p> Match Cnt : <b>59</b><br> Winning rate : <b>54.24</b></p>,1000,54.24,#8CB4F7,to,FALSE,59,FALSE
53,109,<p> Match Cnt : <b>54</b><br> Winning rate : <b>51.85</b></p>,1000,51.85,#8CB4F7,to,FALSE,54,FALSE
53,36,<p> Match Cnt : <b>51</b><br> Winning rate : <b>50.98</b></p>,1000,50.98,#8CB4F7,to,FALSE,51,FALSE
53,125,<p> Match Cnt : <b>50</b><br> Winning rate : <b>58</b></p>,1000,58,#8CB4F7,to,FALSE,50,FALSE
54,63,<p> Match Cnt : <b>907</b><br> Winning rate : <b>50.06</b></p>,1000,50.06,#8CB4F7,to,FALSE,907,FALSE
54,116,<p> Match Cnt : <b>902</b><br> Winning rate : <b>52.22</b></p>,1000,52.22,#8CB4F7,to,FALSE,902,FALSE
54,55,<p> Match Cnt : <b>830</b><br> Winning rate : <b>53.98</b></p>,1000,53.98,#8CB4F7,to,FALSE,830,FALSE
54,3,<p> Match Cnt : <b>610</b><br> Winning rate : <b>52.95</b></p>,1000,52.95,#8CB4F7,to,FALSE,610,FALSE
54,145,<p> Match Cnt : <b>362</b><br> Winning rate : <b>49.72</b></p>,1000,49.72,#F6807F,to,FALSE,362,FALSE
54,146,<p> Match Cnt : <b>309</b><br> Winning rate : <b>44.34</b></p>,1000,44.34,#F6807F,to,FALSE,309,FALSE
54,68,<p> Match Cnt : <b>298</b><br> Winning rate : <b>45.97</b></p>,1000,45.97,#F6807F,to,FALSE,298,FALSE
54,138,<p> Match Cnt : <b>296</b><br> Winning rate : <b>51.01</b></p>,1000,51.01,#8CB4F7,to,FALSE,296,FALSE
54,31,<p> Match Cnt : <b>295</b><br> Winning rate : <b>49.83</b></p>,1000,49.83,#F6807F,to,FALSE,295,FALSE
54,127,<p> Match Cnt : <b>289</b><br> Winning rate : <b>57.09</b></p>,1000,57.09,#8CB4F7,to,FALSE,289,FALSE
54,137,<p> Match Cnt : <b>288</b><br> Winning rate : <b>54.86</b></p>,1000,54.86,#8CB4F7,to,FALSE,288,FALSE
54,150,<p> Match Cnt : <b>276</b><br> Winning rate : <b>44.93</b></p>,1000,44.93,#F6807F,to,FALSE,276,FALSE
54,120,<p> Match Cnt : <b>251</b><br> Winning rate : <b>48.21</b></p>,1000,48.21,#F6807F,to,FALSE,251,FALSE
54,143,<p> Match Cnt : <b>240</b><br> Winning rate : <b>42.5</b></p>,1000,42.5,#F6807F,to,FALSE,240,FALSE
54,2,<p> Match Cnt : <b>233</b><br> Winning rate : <b>46.78</b></p>,1000,46.78,#F6807F,to,FALSE,233,FALSE
54,32,<p> Match Cnt : <b>213</b><br> Winning rate : <b>51.64</b></p>,1000,51.64,#8CB4F7,to,FALSE,213,FALSE
54,88,<p> Match Cnt : <b>189</b><br> Winning rate : <b>40.74</b></p>,1000,40.74,#F6807F,to,FALSE,189,FALSE
54,136,<p> Match Cnt : <b>186</b><br> Winning rate : <b>44.62</b></p>,1000,44.62,#F6807F,to,FALSE,186,FALSE
54,152,<p> Match Cnt : <b>163</b><br> Winning rate : <b>57.06</b></p>,1000,57.06,#8CB4F7,to,FALSE,163,FALSE
54,6,<p> Match Cnt : <b>162</b><br> Winning rate : <b>48.77</b></p>,1000,48.77,#F6807F,to,FALSE,162,FALSE
54,42,<p> Match Cnt : <b>157</b><br> Winning rate : <b>47.77</b></p>,1000,47.77,#F6807F,to,FALSE,157,FALSE
54,91,<p> Match Cnt : <b>152</b><br> Winning rate : <b>44.08</b></p>,1000,44.08,#F6807F,to,FALSE,152,FALSE
54,25,<p> Match Cnt : <b>150</b><br> Winning rate : <b>58.67</b></p>,1000,58.67,#8CB4F7,to,FALSE,150,FALSE
54,86,<p> Match Cnt : <b>127</b><br> Winning rate : <b>51.97</b></p>,1000,51.97,#8CB4F7,to,FALSE,127,FALSE
54,22,<p> Match Cnt : <b>120</b><br> Winning rate : <b>41.67</b></p>,1000,41.67,#F6807F,to,FALSE,120,FALSE
54,70,<p> Match Cnt : <b>118</b><br> Winning rate : <b>47.46</b></p>,1000,47.46,#F6807F,to,FALSE,118,FALSE
54,72,<p> Match Cnt : <b>91</b><br> Winning rate : <b>46.15</b></p>,1000,46.15,#F6807F,to,FALSE,91,FALSE
54,100,<p> Match Cnt : <b>81</b><br> Winning rate : <b>54.32</b></p>,1000,54.32,#8CB4F7,to,FALSE,81,FALSE
54,106,<p> Match Cnt : <b>80</b><br> Winning rate : <b>38.75</b></p>,1000,38.75,#F6807F,to,FALSE,80,FALSE
54,67,<p> Match Cnt : <b>69</b><br> Winning rate : <b>43.48</b></p>,1000,43.48,#F6807F,to,FALSE,69,FALSE
54,101,<p> Match Cnt : <b>69</b><br> Winning rate : <b>56.52</b></p>,1000,56.52,#8CB4F7,to,FALSE,69,FALSE
54,117,<p> Match Cnt : <b>65</b><br> Winning rate : <b>53.85</b></p>,1000,53.85,#8CB4F7,to,FALSE,65,FALSE
54,97,<p> Match Cnt : <b>65</b><br> Winning rate : <b>55.38</b></p>,1000,55.38,#8CB4F7,to,FALSE,65,FALSE
54,20,<p> Match Cnt : <b>60</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,60,FALSE
54,18,<p> Match Cnt : <b>59</b><br> Winning rate : <b>55.93</b></p>,1000,55.93,#8CB4F7,to,FALSE,59,FALSE
54,81,<p> Match Cnt : <b>57</b><br> Winning rate : <b>43.86</b></p>,1000,43.86,#F6807F,to,FALSE,57,FALSE
54,124,<p> Match Cnt : <b>56</b><br> Winning rate : <b>48.21</b></p>,1000,48.21,#F6807F,to,FALSE,56,FALSE
54,71,<p> Match Cnt : <b>50</b><br> Winning rate : <b>52</b></p>,1000,52,#8CB4F7,to,FALSE,50,FALSE
55,116,<p> Match Cnt : <b>3210</b><br> Winning rate : <b>51.71</b></p>,1000,51.71,#8CB4F7,to,FALSE,3210,FALSE
55,150,<p> Match Cnt : <b>2677</b><br> Winning rate : <b>48.82</b></p>,1000,48.82,#F6807F,to,FALSE,2677,FALSE
55,3,<p> Match Cnt : <b>2481</b><br> Winning rate : <b>50.79</b></p>,1000,50.79,#8CB4F7,to,FALSE,2481,FALSE
55,145,<p> Match Cnt : <b>2463</b><br> Winning rate : <b>46.24</b></p>,1000,46.24,#F6807F,to,FALSE,2463,FALSE
55,120,<p> Match Cnt : <b>2061</b><br> Winning rate : <b>50.41</b></p>,1000,50.41,#8CB4F7,to,FALSE,2061,FALSE
55,146,<p> Match Cnt : <b>1968</b><br> Winning rate : <b>51.52</b></p>,1000,51.52,#8CB4F7,to,FALSE,1968,FALSE
55,63,<p> Match Cnt : <b>1966</b><br> Winning rate : <b>51.63</b></p>,1000,51.63,#8CB4F7,to,FALSE,1966,FALSE
55,127,<p> Match Cnt : <b>1421</b><br> Winning rate : <b>50.74</b></p>,1000,50.74,#8CB4F7,to,FALSE,1421,FALSE
55,88,<p> Match Cnt : <b>1329</b><br> Winning rate : <b>49.06</b></p>,1000,49.06,#F6807F,to,FALSE,1329,FALSE
55,32,<p> Match Cnt : <b>1314</b><br> Winning rate : <b>45.36</b></p>,1000,45.36,#F6807F,to,FALSE,1314,FALSE
55,143,<p> Match Cnt : <b>1268</b><br> Winning rate : <b>53.08</b></p>,1000,53.08,#8CB4F7,to,FALSE,1268,FALSE
55,136,<p> Match Cnt : <b>1255</b><br> Winning rate : <b>50.04</b></p>,1000,50.04,#8CB4F7,to,FALSE,1255,FALSE
55,91,<p> Match Cnt : <b>1224</b><br> Winning rate : <b>52.04</b></p>,1000,52.04,#8CB4F7,to,FALSE,1224,FALSE
55,138,<p> Match Cnt : <b>1103</b><br> Winning rate : <b>47.6</b></p>,1000,47.6,#F6807F,to,FALSE,1103,FALSE
55,42,<p> Match Cnt : <b>1043</b><br> Winning rate : <b>56.66</b></p>,1000,56.66,#8CB4F7,to,FALSE,1043,FALSE
55,137,<p> Match Cnt : <b>1036</b><br> Winning rate : <b>51.06</b></p>,1000,51.06,#8CB4F7,to,FALSE,1036,FALSE
55,68,<p> Match Cnt : <b>1003</b><br> Winning rate : <b>53.84</b></p>,1000,53.84,#8CB4F7,to,FALSE,1003,FALSE
55,2,<p> Match Cnt : <b>970</b><br> Winning rate : <b>52.47</b></p>,1000,52.47,#8CB4F7,to,FALSE,970,FALSE
55,31,<p> Match Cnt : <b>891</b><br> Winning rate : <b>50.28</b></p>,1000,50.28,#8CB4F7,to,FALSE,891,FALSE
55,54,<p> Match Cnt : <b>830</b><br> Winning rate : <b>46.02</b></p>,1000,46.02,#F6807F,to,FALSE,830,FALSE
55,70,<p> Match Cnt : <b>696</b><br> Winning rate : <b>53.3</b></p>,1000,53.3,#8CB4F7,to,FALSE,696,FALSE
55,152,<p> Match Cnt : <b>637</b><br> Winning rate : <b>55.1</b></p>,1000,55.1,#8CB4F7,to,FALSE,637,FALSE
55,25,<p> Match Cnt : <b>630</b><br> Winning rate : <b>53.02</b></p>,1000,53.02,#8CB4F7,to,FALSE,630,FALSE
55,6,<p> Match Cnt : <b>624</b><br> Winning rate : <b>48.72</b></p>,1000,48.72,#F6807F,to,FALSE,624,FALSE
55,22,<p> Match Cnt : <b>623</b><br> Winning rate : <b>47.83</b></p>,1000,47.83,#F6807F,to,FALSE,623,FALSE
55,86,<p> Match Cnt : <b>587</b><br> Winning rate : <b>53.32</b></p>,1000,53.32,#8CB4F7,to,FALSE,587,FALSE
55,106,<p> Match Cnt : <b>530</b><br> Winning rate : <b>44.34</b></p>,1000,44.34,#F6807F,to,FALSE,530,FALSE
55,97,<p> Match Cnt : <b>530</b><br> Winning rate : <b>45.85</b></p>,1000,45.85,#F6807F,to,FALSE,530,FALSE
55,100,<p> Match Cnt : <b>453</b><br> Winning rate : <b>52.54</b></p>,1000,52.54,#8CB4F7,to,FALSE,453,FALSE
55,72,<p> Match Cnt : <b>411</b><br> Winning rate : <b>49.88</b></p>,1000,49.88,#F6807F,to,FALSE,411,FALSE
55,101,<p> Match Cnt : <b>390</b><br> Winning rate : <b>56.41</b></p>,1000,56.41,#8CB4F7,to,FALSE,390,FALSE
55,117,<p> Match Cnt : <b>363</b><br> Winning rate : <b>57.85</b></p>,1000,57.85,#8CB4F7,to,FALSE,363,FALSE
55,124,<p> Match Cnt : <b>339</b><br> Winning rate : <b>51.33</b></p>,1000,51.33,#8CB4F7,to,FALSE,339,FALSE
55,71,<p> Match Cnt : <b>336</b><br> Winning rate : <b>47.02</b></p>,1000,47.02,#F6807F,to,FALSE,336,FALSE
55,47,<p> Match Cnt : <b>321</b><br> Winning rate : <b>47.35</b></p>,1000,47.35,#F6807F,to,FALSE,321,FALSE
55,34,<p> Match Cnt : <b>318</b><br> Winning rate : <b>47.8</b></p>,1000,47.8,#F6807F,to,FALSE,318,FALSE
55,83,<p> Match Cnt : <b>317</b><br> Winning rate : <b>55.52</b></p>,1000,55.52,#8CB4F7,to,FALSE,317,FALSE
55,67,<p> Match Cnt : <b>306</b><br> Winning rate : <b>49.02</b></p>,1000,49.02,#F6807F,to,FALSE,306,FALSE
55,7,<p> Match Cnt : <b>295</b><br> Winning rate : <b>43.05</b></p>,1000,43.05,#F6807F,to,FALSE,295,FALSE
55,18,<p> Match Cnt : <b>272</b><br> Winning rate : <b>50.74</b></p>,1000,50.74,#8CB4F7,to,FALSE,272,FALSE
55,38,<p> Match Cnt : <b>238</b><br> Winning rate : <b>52.94</b></p>,1000,52.94,#8CB4F7,to,FALSE,238,FALSE
55,20,<p> Match Cnt : <b>229</b><br> Winning rate : <b>54.15</b></p>,1000,54.15,#8CB4F7,to,FALSE,229,FALSE
55,81,<p> Match Cnt : <b>229</b><br> Winning rate : <b>50.22</b></p>,1000,50.22,#8CB4F7,to,FALSE,229,FALSE
55,99,<p> Match Cnt : <b>219</b><br> Winning rate : <b>46.12</b></p>,1000,46.12,#F6807F,to,FALSE,219,FALSE
55,11,<p> Match Cnt : <b>187</b><br> Winning rate : <b>58.82</b></p>,1000,58.82,#8CB4F7,to,FALSE,187,FALSE
55,61,<p> Match Cnt : <b>164</b><br> Winning rate : <b>43.29</b></p>,1000,43.29,#F6807F,to,FALSE,164,FALSE
55,19,<p> Match Cnt : <b>161</b><br> Winning rate : <b>50.31</b></p>,1000,50.31,#8CB4F7,to,FALSE,161,FALSE
55,84,<p> Match Cnt : <b>158</b><br> Winning rate : <b>59.49</b></p>,1000,59.49,#8CB4F7,to,FALSE,158,FALSE
55,149,<p> Match Cnt : <b>144</b><br> Winning rate : <b>46.53</b></p>,1000,46.53,#F6807F,to,FALSE,144,FALSE
55,10,<p> Match Cnt : <b>125</b><br> Winning rate : <b>49.6</b></p>,1000,49.6,#F6807F,to,FALSE,125,FALSE
55,141,<p> Match Cnt : <b>120</b><br> Winning rate : <b>53.33</b></p>,1000,53.33,#8CB4F7,to,FALSE,120,FALSE
55,17,<p> Match Cnt : <b>107</b><br> Winning rate : <b>47.66</b></p>,1000,47.66,#F6807F,to,FALSE,107,FALSE
55,111,<p> Match Cnt : <b>99</b><br> Winning rate : <b>46.46</b></p>,1000,46.46,#F6807F,to,FALSE,99,FALSE
56,116,<p> Match Cnt : <b>1132</b><br> Winning rate : <b>50.09</b></p>,1000,50.09,#8CB4F7,to,FALSE,1132,FALSE
56,106,<p> Match Cnt : <b>1128</b><br> Winning rate : <b>50.62</b></p>,1000,50.62,#8CB4F7,to,FALSE,1128,FALSE
56,1,<p> Match Cnt : <b>946</b><br> Winning rate : <b>53.7</b></p>,1000,53.7,#8CB4F7,to,FALSE,946,FALSE
56,42,<p> Match Cnt : <b>734</b><br> Winning rate : <b>50.68</b></p>,1000,50.68,#8CB4F7,to,FALSE,734,FALSE
56,108,<p> Match Cnt : <b>694</b><br> Winning rate : <b>49.42</b></p>,1000,49.42,#F6807F,to,FALSE,694,FALSE
56,97,<p> Match Cnt : <b>639</b><br> Winning rate : <b>53.21</b></p>,1000,53.21,#8CB4F7,to,FALSE,639,FALSE
56,3,<p> Match Cnt : <b>556</b><br> Winning rate : <b>55.58</b></p>,1000,55.58,#8CB4F7,to,FALSE,556,FALSE
56,87,<p> Match Cnt : <b>509</b><br> Winning rate : <b>48.13</b></p>,1000,48.13,#F6807F,to,FALSE,509,FALSE
56,47,<p> Match Cnt : <b>505</b><br> Winning rate : <b>49.5</b></p>,1000,49.5,#F6807F,to,FALSE,505,FALSE
56,21,<p> Match Cnt : <b>481</b><br> Winning rate : <b>48.02</b></p>,1000,48.02,#F6807F,to,FALSE,481,FALSE
56,71,<p> Match Cnt : <b>464</b><br> Winning rate : <b>50.43</b></p>,1000,50.43,#8CB4F7,to,FALSE,464,FALSE
56,64,<p> Match Cnt : <b>439</b><br> Winning rate : <b>44.19</b></p>,1000,44.19,#F6807F,to,FALSE,439,FALSE
56,34,<p> Match Cnt : <b>436</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,436,FALSE
56,30,<p> Match Cnt : <b>432</b><br> Winning rate : <b>53.94</b></p>,1000,53.94,#8CB4F7,to,FALSE,432,FALSE
56,38,<p> Match Cnt : <b>417</b><br> Winning rate : <b>49.4</b></p>,1000,49.4,#F6807F,to,FALSE,417,FALSE
56,35,<p> Match Cnt : <b>413</b><br> Winning rate : <b>49.88</b></p>,1000,49.88,#F6807F,to,FALSE,413,FALSE
56,46,<p> Match Cnt : <b>402</b><br> Winning rate : <b>47.26</b></p>,1000,47.26,#F6807F,to,FALSE,402,FALSE
56,76,<p> Match Cnt : <b>372</b><br> Winning rate : <b>52.69</b></p>,1000,52.69,#8CB4F7,to,FALSE,372,FALSE
56,138,<p> Match Cnt : <b>358</b><br> Winning rate : <b>56.42</b></p>,1000,56.42,#8CB4F7,to,FALSE,358,FALSE
56,79,<p> Match Cnt : <b>327</b><br> Winning rate : <b>45.26</b></p>,1000,45.26,#F6807F,to,FALSE,327,FALSE
56,100,<p> Match Cnt : <b>313</b><br> Winning rate : <b>52.4</b></p>,1000,52.4,#8CB4F7,to,FALSE,313,FALSE
56,99,<p> Match Cnt : <b>303</b><br> Winning rate : <b>40.92</b></p>,1000,40.92,#F6807F,to,FALSE,303,FALSE
56,139,<p> Match Cnt : <b>284</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,284,FALSE
56,122,<p> Match Cnt : <b>278</b><br> Winning rate : <b>48.56</b></p>,1000,48.56,#F6807F,to,FALSE,278,FALSE
56,17,<p> Match Cnt : <b>276</b><br> Winning rate : <b>55.07</b></p>,1000,55.07,#8CB4F7,to,FALSE,276,FALSE
56,58,<p> Match Cnt : <b>272</b><br> Winning rate : <b>50.37</b></p>,1000,50.37,#8CB4F7,to,FALSE,272,FALSE
56,33,<p> Match Cnt : <b>245</b><br> Winning rate : <b>61.22</b></p>,1000,61.22,#8CB4F7,to,FALSE,245,FALSE
56,111,<p> Match Cnt : <b>236</b><br> Winning rate : <b>52.97</b></p>,1000,52.97,#8CB4F7,to,FALSE,236,FALSE
56,68,<p> Match Cnt : <b>222</b><br> Winning rate : <b>57.21</b></p>,1000,57.21,#8CB4F7,to,FALSE,222,FALSE
56,132,<p> Match Cnt : <b>219</b><br> Winning rate : <b>46.58</b></p>,1000,46.58,#F6807F,to,FALSE,219,FALSE
56,141,<p> Match Cnt : <b>218</b><br> Winning rate : <b>50.92</b></p>,1000,50.92,#8CB4F7,to,FALSE,218,FALSE
56,130,<p> Match Cnt : <b>195</b><br> Winning rate : <b>51.79</b></p>,1000,51.79,#8CB4F7,to,FALSE,195,FALSE
56,61,<p> Match Cnt : <b>188</b><br> Winning rate : <b>53.19</b></p>,1000,53.19,#8CB4F7,to,FALSE,188,FALSE
56,126,<p> Match Cnt : <b>187</b><br> Winning rate : <b>43.85</b></p>,1000,43.85,#F6807F,to,FALSE,187,FALSE
56,136,<p> Match Cnt : <b>176</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,176,FALSE
56,145,<p> Match Cnt : <b>168</b><br> Winning rate : <b>45.83</b></p>,1000,45.83,#F6807F,to,FALSE,168,FALSE
56,146,<p> Match Cnt : <b>150</b><br> Winning rate : <b>61.33</b></p>,1000,61.33,#8CB4F7,to,FALSE,150,FALSE
56,89,<p> Match Cnt : <b>141</b><br> Winning rate : <b>56.03</b></p>,1000,56.03,#8CB4F7,to,FALSE,141,FALSE
56,83,<p> Match Cnt : <b>138</b><br> Winning rate : <b>53.62</b></p>,1000,53.62,#8CB4F7,to,FALSE,138,FALSE
56,101,<p> Match Cnt : <b>138</b><br> Winning rate : <b>51.45</b></p>,1000,51.45,#8CB4F7,to,FALSE,138,FALSE
56,92,<p> Match Cnt : <b>133</b><br> Winning rate : <b>54.89</b></p>,1000,54.89,#8CB4F7,to,FALSE,133,FALSE
56,73,<p> Match Cnt : <b>129</b><br> Winning rate : <b>48.84</b></p>,1000,48.84,#F6807F,to,FALSE,129,FALSE
56,98,<p> Match Cnt : <b>125</b><br> Winning rate : <b>43.2</b></p>,1000,43.2,#F6807F,to,FALSE,125,FALSE
56,140,<p> Match Cnt : <b>121</b><br> Winning rate : <b>58.68</b></p>,1000,58.68,#8CB4F7,to,FALSE,121,FALSE
56,41,<p> Match Cnt : <b>121</b><br> Winning rate : <b>57.02</b></p>,1000,57.02,#8CB4F7,to,FALSE,121,FALSE
56,19,<p> Match Cnt : <b>120</b><br> Winning rate : <b>58.33</b></p>,1000,58.33,#8CB4F7,to,FALSE,120,FALSE
56,51,<p> Match Cnt : <b>110</b><br> Winning rate : <b>41.82</b></p>,1000,41.82,#F6807F,to,FALSE,110,FALSE
56,23,<p> Match Cnt : <b>108</b><br> Winning rate : <b>53.7</b></p>,1000,53.7,#8CB4F7,to,FALSE,108,FALSE
56,149,<p> Match Cnt : <b>101</b><br> Winning rate : <b>52.48</b></p>,1000,52.48,#8CB4F7,to,FALSE,101,FALSE
56,40,<p> Match Cnt : <b>98</b><br> Winning rate : <b>55.1</b></p>,1000,55.1,#8CB4F7,to,FALSE,98,FALSE
56,110,<p> Match Cnt : <b>95</b><br> Winning rate : <b>50.53</b></p>,1000,50.53,#8CB4F7,to,FALSE,95,FALSE
56,147,<p> Match Cnt : <b>86</b><br> Winning rate : <b>53.49</b></p>,1000,53.49,#8CB4F7,to,FALSE,86,FALSE
56,88,<p> Match Cnt : <b>77</b><br> Winning rate : <b>45.45</b></p>,1000,45.45,#F6807F,to,FALSE,77,FALSE
56,125,<p> Match Cnt : <b>61</b><br> Winning rate : <b>45.9</b></p>,1000,45.9,#F6807F,to,FALSE,61,FALSE
57,64,<p> Match Cnt : <b>5632</b><br> Winning rate : <b>48.72</b></p>,1000,48.72,#F6807F,to,FALSE,5632,FALSE
