,종목,코드,날짜,종가,상태,전일비,시가,고가,저가,거래량
5880,메리츠증권,008560,2020.12.07,"3,770",상승,5,"3,780","3,785","3,710","2,348,510"
5881,메리츠증권,008560,2020.12.04,"3,765",상승,30,"3,740","3,810","3,710","3,249,625"
5882,미래에셋대우,006800,2021.03.12,"9,640",상승,110,"9,520","9,680","9,480","1,442,595"
5883,미래에셋대우,006800,2021.03.11,"9,530",상승,360,"9,220","9,530","9,150","2,477,077"
5884,미래에셋대우,006800,2021.03.10,"9,170",하락,90,"9,370","9,370","9,160","1,433,105"
5885,미래에셋대우,006800,2021.03.09,"9,260",하락,60,"9,350","9,430","9,110","1,588,723"
5886,미래에셋대우,006800,2021.03.08,"9,320",하락,50,"9,450","9,450","9,290","1,259,359"
5887,미래에셋대우,006800,2021.03.05,"9,370",하락,90,"9,380","9,450","9,250","1,688,476"
5888,미래에셋대우,006800,2021.03.04,"9,460",하락,130,"9,460","9,580","9,390","1,631,770"
5889,미래에셋대우,006800,2021.03.03,"9,590",상승,200,"9,350","9,630","9,350","1,782,900"
5890,미래에셋대우,006800,2021.03.02,"9,390",상승,50,"9,490","9,590","9,330","1,787,093"
5891,미래에셋대우,006800,2021.02.26,"9,340",하락,360,"9,510","9,550","9,320","3,162,589"
5892,미래에셋대우,006800,2021.02.25,"9,700",상승,170,"9,670","9,730","9,530","1,441,804"
5893,미래에셋대우,006800,2021.02.24,"9,530",하락,200,"9,740","9,810","9,520","2,594,472"
5894,미래에셋대우,006800,2021.02.23,"9,730",하락,50,"9,840","9,850","9,650","1,900,799"
5895,미래에셋대우,006800,2021.02.22,"9,780",하락,80,"9,920","10,050","9,780","2,421,999"
5896,미래에셋대우,006800,2021.02.19,"9,860",전진,0,"9,910","9,950","9,640","2,306,019"
5897,미래에셋대우,006800,2021.02.18,"9,860",하락,190,"10,050","10,100","9,860","1,914,179"
5898,미래에셋대우,006800,2021.02.17,"10,050",하락,50,"10,150","10,150","9,970","2,007,083"
5899,미래에셋대우,006800,2021.02.16,"10,100",상승,140,"10,050","10,150","9,980","2,719,709"
5900,미래에셋대우,006800,2021.02.15,"9,960",상승,70,"9,970","10,050","9,930","2,994,706"
5901,미래에셋대우,006800,2021.02.10,"9,890",상승,20,"9,920","9,950","9,770","2,116,532"
5902,미래에셋대우,006800,2021.02.09,"9,870",하락,60,"10,050","10,100","9,870","2,311,801"
5903,미래에셋대우,006800,2021.02.08,"9,930",상승,140,"9,820","10,050","9,780","2,650,615"
5904,미래에셋대우,006800,2021.02.05,"9,790",상승,140,"9,750","9,870","9,700","2,399,890"
5905,미래에셋대우,006800,2021.02.04,"9,650",하락,220,"9,900","9,910","9,600","2,601,521"
5906,미래에셋대우,006800,2021.02.03,"9,870",하락,10,"10,050","10,050","9,820","2,847,756"
5907,미래에셋대우,006800,2021.02.02,"9,880",상승,50,"9,890","10,050","9,790","3,136,165"
5908,미래에셋대우,006800,2021.02.01,"9,830",상승,330,"9,460","9,890","9,420","3,063,997"
5909,미래에셋대우,006800,2021.01.29,"9,500",하락,260,"9,900","9,940","9,500","4,044,581"
5910,미래에셋대우,006800,2021.01.28,"9,760",하락,80,"9,550","9,770","9,500","3,520,908"
5911,미래에셋대우,006800,2021.01.27,"9,840",상승,190,"9,760","9,940","9,670","2,745,611"
5912,미래에셋대우,006800,2021.01.26,"9,650",하락,260,"9,960","9,960","9,650","3,309,965"
5913,미래에셋대우,006800,2021.01.25,"9,910",상승,110,"9,860","9,950","9,790","2,267,318"
5914,미래에셋대우,006800,2021.01.22,"9,800",하락,70,"9,940","10,050","9,780","3,036,696"
5915,미래에셋대우,006800,2021.01.21,"9,870",하락,10,"9,990","10,050","9,820","2,453,225"
5916,미래에셋대우,006800,2021.01.20,"9,880",하락,120,"10,100","10,150","9,740","2,855,087"
5917,미래에셋대우,006800,2021.01.19,"10,000",상승,270,"9,750","10,100","9,740","2,504,447"
5918,미래에셋대우,006800,2021.01.18,"9,730",하락,370,"9,980","9,990","9,670","3,474,854"
5919,미래에셋대우,006800,2021.01.15,"10,100",하락,200,"10,350","10,600","10,050","3,671,179"
5920,미래에셋대우,006800,2021.01.14,"10,300",상승,250,"10,100","10,350","10,050","3,524,198"
5921,미래에셋대우,006800,2021.01.13,"10,050",하락,50,"10,150","10,300","10,000","3,376,506"
5922,미래에셋대우,006800,2021.01.12,"10,100",하락,400,"10,500","10,500","9,850","5,792,327"
5923,미래에셋대우,006800,2021.01.11,"10,500",상승,350,"10,300","11,100","10,150","16,591,160"
5924,미래에셋대우,006800,2021.01.08,"10,150",상승,150,"10,150","10,350","10,000","5,564,532"
5925,미래에셋대우,006800,2021.01.07,"10,000",상승,130,"10,150","10,200","9,970","4,550,571"
5926,미래에셋대우,006800,2021.01.06,"9,870",하락,30,"9,990","10,450","9,810","11,053,265"
5927,미래에셋대우,006800,2021.01.05,"9,900",상승,400,"9,430","9,900","9,370","4,213,078"
5928,미래에셋대우,006800,2021.01.04,"9,500",상승,60,"9,450","9,520","9,250","2,346,432"
5929,미래에셋대우,006800,2020.12.30,"9,440",상승,150,"9,290","9,470","9,260","2,118,083"
5930,미래에셋대우,006800,2020.12.29,"9,290",하락,200,"9,360","9,400","9,260","2,292,955"
5931,미래에셋대우,006800,2020.12.28,"9,490",하락,140,"9,670","9,690","9,460","2,886,594"
5932,미래에셋대우,006800,2020.12.24,"9,630",상승,60,"9,580","9,680","9,560","1,778,559"
5933,미래에셋대우,006800,2020.12.23,"9,570",상승,130,"9,500","9,640","9,340","1,938,321"
5934,미래에셋대우,006800,2020.12.22,"9,440",하락,160,"9,590","9,590","9,440","1,509,074"
5935,미래에셋대우,006800,2020.12.21,"9,600",상승,40,"9,610","9,620","9,480","1,243,317"
5936,미래에셋대우,006800,2020.12.18,"9,560",하락,70,"9,670","9,720","9,560","2,324,640"
5937,미래에셋대우,006800,2020.12.17,"9,630",하락,50,"9,680","9,700","9,510","2,238,884"
5938,미래에셋대우,006800,2020.12.16,"9,680",하락,20,"9,790","9,820","9,650","1,937,253"
5939,미래에셋대우,006800,2020.12.15,"9,700",상승,40,"9,700","9,780","9,520","2,854,214"
5940,미래에셋대우,006800,2020.12.14,"9,660",하락,340,"10,000","10,000","9,660","3,762,368"
5941,미래에셋대우,006800,2020.12.11,"10,000",전진,0,"10,050","10,200","10,000","2,400,048"
5942,미래에셋대우,006800,2020.12.10,"10,000",하락,150,"10,050","10,100","9,960","5,067,061"
5943,미래에셋대우,006800,2020.12.09,"10,150",상승,160,"10,050","10,150","10,000","1,585,905"
5944,미래에셋대우,006800,2020.12.08,"9,990",하락,60,"10,100","10,150","9,920","3,121,222"
5945,미래에셋대우,006800,2020.12.07,"10,050",하락,300,"10,500","10,500","10,000","3,387,606"
5946,미래에셋대우,006800,2020.12.04,"10,350",상승,200,"10,250","10,700","10,100","5,341,869"
5947,보령제약,003850,2021.03.12,"21,050",상승,400,"20,800","21,200","20,600","560,128"
5948,보령제약,003850,2021.03.11,"20,650",하락,450,"21,150","21,150","20,450","636,472"
5949,보령제약,003850,2021.03.10,"21,100",상승,"1,050","20,150","21,200","20,150","943,229"
5950,보령제약,003850,2021.03.09,"20,050",하락,300,"20,400","20,450","19,850","370,568"
5951,보령제약,003850,2021.03.08,"20,350",하락,250,"21,000","21,050","20,300","371,592"
5952,보령제약,003850,2021.03.05,"20,600",상승,400,"20,200","20,750","19,850","643,434"
5953,보령제약,003850,2021.03.04,"20,200",하락,600,"20,800","20,850","20,150","445,991"
5954,보령제약,003850,2021.03.03,"20,800",하락,500,"21,200","21,400","20,600","470,966"
5955,보령제약,003850,2021.03.02,"21,300",하락,150,"21,600","21,850","21,150","708,662"
5956,보령제약,003850,2021.02.26,"21,450",상승,450,"20,750","21,900","20,600","1,582,680"
5957,보령제약,003850,2021.02.25,"21,000",상승,550,"20,750","21,050","20,550","617,478"
5958,보령제약,003850,2021.02.24,"20,450",상승,300,"20,300","21,300","20,150","1,075,376"
5959,보령제약,003850,2021.02.23,"20,150",상승,100,"20,000","21,400","19,750","888,745"
5960,보령제약,003850,2021.02.22,"20,050",전진,0,"20,050","20,300","19,900","272,924"
5961,보령제약,003850,2021.02.19,"20,050",상승,50,"19,850","20,200","19,300","388,065"
5962,보령제약,003850,2021.02.18,"20,000",하락,350,"20,400","20,400","19,900","386,609"
5963,보령제약,003850,2021.02.17,"20,350",하락,350,"20,750","20,850","20,250","351,279"
5964,보령제약,003850,2021.02.16,"20,700",상승,500,"21,100","21,650","20,650","1,410,305"
5965,보령제약,003850,2021.02.15,"20,200",하락,50,"20,450","20,650","20,150","434,825"
5966,보령제약,003850,2021.02.10,"20,250",상승,50,"20,350","20,950","20,000","525,540"
5967,보령제약,003850,2021.02.09,"20,200",상승,200,"20,150","20,400","19,750","399,131"
5968,보령제약,003850,2021.02.08,"20,000",하락,200,"20,150","20,500","19,950","420,297"
5969,보령제약,003850,2021.02.05,"20,200",상승,50,"20,350","20,500","20,050","384,906"
5970,보령제약,003850,2021.02.04,"20,150",하락,950,"21,050","21,050","20,050","1,035,580"
5971,보령제약,003850,2021.02.03,"21,100",상승,150,"21,000","21,250","20,800","670,057"
5972,보령제약,003850,2021.02.02,"20,950",하락,200,"21,250","21,500","20,650","1,057,794"
5973,보령제약,003850,2021.02.01,"21,150",하락,250,"21,200","22,450","20,800","2,259,186"
5974,보령제약,003850,2021.01.29,"21,400",상승,"1,250","20,800","24,500","20,350","19,251,583"
5975,보령제약,003850,2021.01.28,"20,150",하락,500,"20,150","20,400","19,800","518,563"
5976,보령제약,003850,2021.01.27,"20,650",하락,600,"21,250","21,650","20,450","626,737"
5977,보령제약,003850,2021.01.26,"21,250",하락,600,"22,150","22,150","21,250","615,345"
5978,보령제약,003850,2021.01.25,"21,850",전진,0,"21,600","22,200","21,600","585,636"
5979,보령제약,003850,2021.01.22,"21,850",하락,"1,250","23,450","23,450","21,850","1,030,978"
5980,보령제약,003850,2021.01.21,"23,100",상승,100,"22,900","23,550","22,700","1,342,454"
5981,보령제약,003850,2021.01.20,"23,000",상승,"1,600","21,100","24,900","21,000","6,507,534"
5982,보령제약,003850,2021.01.19,"21,400",하락,50,"21,350","21,850","20,800","822,808"
5983,보령제약,003850,2021.01.18,"21,450",하락,"1,100","21,950","22,150","21,150","1,102,270"
5984,보령제약,003850,2021.01.15,"22,550",상승,550,"22,100","23,350","22,100","3,044,472"
5985,보령제약,003850,2021.01.14,"22,000",하락,950,"23,000","23,250","21,900","1,974,954"
5986,보령제약,003850,2021.01.13,"22,950",하락,700,"23,250","23,600","22,300","2,271,438"
5987,보령제약,003850,2021.01.12,"23,650",하락,"2,150","27,500","30,100","23,000","17,709,382"
5988,보령제약,003850,2021.01.11,"25,800",상승,"5,950","20,500","25,800","19,650","12,639,281"
5989,보령제약,003850,2021.01.08,"19,850",하락,650,"21,000","21,050","19,600","944,723"
5990,보령제약,003850,2021.01.07,"20,500",상승,600,"20,100","21,300","19,800","1,857,924"
5991,보령제약,003850,2021.01.06,"19,900",하락,100,"20,050","21,400","19,650","1,470,651"
5992,보령제약,003850,2021.01.05,"20,000",상승,"1,500","18,350","20,150","18,150","1,713,680"
5993,보령제약,003850,2021.01.04,"18,500",하락,550,"19,050","19,050","18,000","757,223"
5994,보령제약,003850,2020.12.30,"19,050",전진,0,"19,150","19,500","18,950","444,271"
5995,보령제약,003850,2020.12.29,"19,050",상승,750,"18,650","19,350","18,450","471,445"
5996,보령제약,003850,2020.12.28,"20,000",상승,250,"20,300","20,600","19,500","928,479"
5997,보령제약,003850,2020.12.24,"19,750",하락,100,"19,800","20,000","19,100","535,574"
5998,보령제약,003850,2020.12.23,"19,850",하락,500,"20,300","20,700","19,600","760,593"
5999,보령제약,003850,2020.12.22,"20,350",하락,800,"21,350","21,900","20,200","1,350,515"
6000,보령제약,003850,2020.12.21,"21,150",상승,800,"20,600","21,550","20,150","1,752,015"
6001,보령제약,003850,2020.12.18,"20,350",상승,900,"19,550","20,750","19,450","1,978,878"
6002,보령제약,003850,2020.12.17,"19,450",상승,150,"19,400","19,600","19,100","423,640"
6003,보령제약,003850,2020.12.16,"19,300",상승,100,"19,150","19,950","19,100","984,269"
6004,보령제약,003850,2020.12.15,"19,200",하락,50,"19,300","19,400","18,900","483,300"
6005,보령제약,003850,2020.12.14,"19,250",상승,200,"19,100","19,300","18,600","676,078"
6006,보령제약,003850,2020.12.11,"19,050",상승,250,"19,600","19,600","19,000","1,325,285"
6007,보령제약,003850,2020.12.10,"18,800",상승,100,"18,700","19,050","18,500","759,991"
6008,보령제약,003850,2020.12.09,"18,700",전진,0,"19,050","19,250","18,450","838,427"
6009,보령제약,003850,2020.12.08,"18,700",하락,"1,050","19,700","19,950","18,700","1,013,542"
6010,보령제약,003850,2020.12.07,"19,750",상승,250,"19,600","20,050","19,150","1,438,616"
6011,보령제약,003850,2020.12.04,"19,500",하락,600,"20,000","20,300","19,150","1,555,656"
6012,부광약품,003000,2021.03.12,"23,300",상승,100,"23,450","23,850","23,150","791,715"
6013,부광약품,003000,2021.03.11,"23,200",상승,600,"22,600","23,500","22,550","993,825"
6014,부광약품,003000,2021.03.10,"22,600",상승,100,"22,950","23,550","22,400","1,083,760"
6015,부광약품,003000,2021.03.09,"22,500",하락,100,"22,500","24,500","22,300","1,955,095"
6016,부광약품,003000,2021.03.08,"22,600",하락,"1,100","23,500","24,150","22,550","1,653,006"
6017,부광약품,003000,2021.03.05,"23,700",하락,800,"23,650","26,150","23,500","4,321,522"
6018,부광약품,003000,2021.03.04,"24,500",하락,"2,650","26,500","26,700","24,350","4,003,321"
6019,부광약품,003000,2021.03.03,"27,150",상승,"1,150","26,300","28,250","26,100","10,915,227"
6020,부광약품,003000,2021.03.02,"26,000",하락,"1,850","29,450","31,100","25,650","23,695,164"
6021,부광약품,003000,2021.02.26,"27,850",상승,"6,400","20,950","27,850","20,650","23,561,207"
6022,부광약품,003000,2021.02.25,"21,450",상승,400,"21,250","21,600","21,150","437,745"
6023,부광약품,003000,2021.02.24,"21,050",하락,550,"21,500","23,300","21,050","1,023,662"
6024,부광약품,003000,2021.02.23,"21,600",하락,300,"21,700","21,950","21,400","383,844"
6025,부광약품,003000,2021.02.22,"21,900",하락,400,"22,300","22,750","21,900","432,337"
6026,부광약품,003000,2021.02.19,"22,300",상승,250,"22,050","22,300","21,700","401,606"
6027,부광약품,003000,2021.02.18,"22,050",하락,250,"22,250","22,650","22,050","393,667"
6028,부광약품,003000,2021.02.17,"22,300",하락,700,"22,950","23,000","22,250","704,518"
6029,부광약품,003000,2021.02.16,"23,000",하락,100,"23,100","23,300","22,800","507,287"
6030,부광약품,003000,2021.02.15,"23,100",상승,200,"23,000","23,550","22,700","618,565"
6031,부광약품,003000,2021.02.10,"22,900",전진,0,"23,000","23,700","22,900","903,776"
6032,부광약품,003000,2021.02.09,"22,900",하락,850,"23,750","23,850","22,900","1,237,162"
6033,부광약품,003000,2021.02.08,"23,750",하락,"2,000","26,150","26,200","23,750","3,121,432"
6034,부광약품,003000,2021.02.05,"25,750",상승,"4,350","21,400","27,800","21,250","14,715,885"
6035,부광약품,003000,2021.02.04,"21,400",하락,900,"22,300","22,350","21,400","582,591"
6036,부광약품,003000,2021.02.03,"22,300",하락,350,"22,650","22,750","22,050","477,453"
6037,부광약품,003000,2021.02.02,"22,650",하락,50,"22,700","23,150","22,400","453,347"
6038,부광약품,003000,2021.02.01,"22,700",상승,300,"22,000","23,050","21,950","543,949"
6039,부광약품,003000,2021.01.29,"22,400",하락,"1,000","23,700","24,050","22,000","773,507"
6040,부광약품,003000,2021.01.28,"23,400",하락,100,"23,200","24,400","22,800","978,813"
6041,부광약품,003000,2021.01.27,"23,500",하락,300,"23,800","24,050","23,500","408,553"
6042,부광약품,003000,2021.01.26,"23,800",하락,650,"24,450","24,550","23,800","548,883"
6043,부광약품,003000,2021.01.25,"24,450",상승,900,"23,750","24,500","23,600","650,988"
6044,부광약품,003000,2021.01.22,"23,550",하락,250,"23,700","24,000","23,100","686,673"
6045,부광약품,003000,2021.01.21,"23,800",하락,350,"24,350","24,400","23,800","639,156"
6046,부광약품,003000,2021.01.20,"24,150",상승,100,"24,050","24,700","24,000","665,099"
6047,부광약품,003000,2021.01.19,"24,050",하락,400,"24,400","24,850","23,500","1,042,754"
6048,부광약품,003000,2021.01.18,"24,450",하락,"1,600","25,850","25,950","24,450","994,798"
6049,부광약품,003000,2021.01.15,"26,050",하락,"1,100","27,150","27,850","25,950","1,924,869"
6050,부광약품,003000,2021.01.14,"27,150",상승,"1,900","25,200","27,850","24,600","4,182,366"
6051,부광약품,003000,2021.01.13,"25,250",상승,100,"25,150","25,650","25,100","643,260"
6052,부광약품,003000,2021.01.12,"25,150",하락,850,"26,000","26,150","25,100","943,324"
6053,부광약품,003000,2021.01.11,"26,000",하락,"1,750","27,900","28,100","25,150","2,148,379"
6054,부광약품,003000,2021.01.08,"27,750",상승,550,"27,900","29,900","27,500","3,999,602"
6055,부광약품,003000,2021.01.07,"27,200",하락,450,"27,700","27,800","27,050","902,903"
6056,부광약품,003000,2021.01.06,"27,650",하락,800,"28,300","28,850","27,650","1,211,424"
6057,부광약품,003000,2021.01.05,"28,450",하락,500,"28,450","29,500","27,550","1,853,603"
6058,부광약품,003000,2021.01.04,"28,950",상승,850,"28,500","29,350","27,600","1,294,656"
6059,부광약품,003000,2020.12.30,"28,100",상승,800,"27,150","28,500","26,850","1,580,378"
6060,부광약품,003000,2020.12.29,"27,300",상승,800,"27,500","28,350","27,200","1,486,856"
6061,부광약품,003000,2020.12.28,"29,000",하락,"1,250","30,600","30,750","28,900","2,737,389"
6062,부광약품,003000,2020.12.24,"30,250",상승,"1,250","29,000","31,250","27,800","5,049,939"
