"날짜","종가","전일비","시가","고가","저가","거래량","종목"
"2021.02.15","20,050","300","20,400","20,400","19,850","635,803","제일기획"
"2021.02.10","20,350","100","20,300","20,500","20,200","415,055","제일기획"
"2021.02.09","20,250","150","20,200","20,350","20,150","351,569","제일기획"
"2021.02.08","20,100","100","20,000","20,350","20,000","338,776","제일기획"
"2021.02.05","20,000","200","19,800","20,100","19,700","370,001","제일기획"
"2021.02.04","19,800","400","20,200","20,250","19,600","656,434","제일기획"
"2021.02.03","20,200","50","20,250","20,350","20,100","300,876","제일기획"
"2021.02.02","20,250","400","20,000","20,500","19,850","516,238","제일기획"
"2021.02.01","19,850","550","19,300","19,950","19,300","434,010","제일기획"
"2021.01.29","19,300","800","20,300","20,350","19,050","973,662","제일기획"
"2021.01.28","20,100","300","20,100","20,150","19,800","584,234","제일기획"
"2021.01.27","20,400","400","20,050","20,500","20,050","704,551","제일기획"
"2021.01.26","20,000","300","20,300","20,350","19,900","606,802","제일기획"
"2021.01.25","20,300","250","20,100","20,400","20,000","679,588","제일기획"
"2021.01.22","20,050","450","20,500","20,500","20,050","810,784","제일기획"
"2021.01.21","20,500","0","20,550","20,750","20,400","537,060","제일기획"
"2021.01.20","20,500","150","20,550","20,600","20,300","539,880","제일기획"
"2021.01.19","20,350","300","20,100","20,650","20,050","420,677","제일기획"
"2021.01.18","20,050","350","20,450","20,550","20,050","473,459","제일기획"
"2021.01.15","20,400","650","21,250","21,300","20,350","659,738","제일기획"
"2021.01.14","21,050","300","21,350","21,400","20,950","633,772","제일기획"
"2021.01.13","21,350","750","20,600","21,450","20,600","1,254,640","제일기획"
"2021.01.12","20,600","150","20,600","20,650","20,200","578,233","제일기획"
"2021.01.11","20,450","500","21,050","21,100","20,250","891,378","제일기획"
"2021.01.08","20,950","350","21,050","21,400","20,800","1,303,140","제일기획"
"2021.01.07","20,600","200","20,600","20,750","20,500","895,577","제일기획"
"2021.01.06","20,400","150","20,500","20,850","20,300","810,493","제일기획"
"2021.01.05","20,250","0","20,350","20,500","20,100","552,615","제일기획"
"2021.01.04","20,250","350","20,450","20,450","20,100","455,072","제일기획"
"2020.12.30","20,600","150","20,500","20,600","20,150","360,200","제일기획"
"2020.12.29","20,450","800","20,800","20,800","20,200","621,508","제일기획"
"2020.12.28","21,250","0","21,250","21,350","21,050","480,192","제일기획"
"2020.12.24","21,250","250","21,050","21,300","20,950","279,920","제일기획"
"2020.12.23","21,000","100","20,950","21,150","20,850","263,643","제일기획"
"2020.12.22","20,900","350","21,200","21,350","20,850","292,689","제일기획"
"2020.12.21","21,250","50","21,350","21,400","21,100","231,833","제일기획"
"2020.12.18","21,300","500","21,800","21,850","21,300","377,262","제일기획"
"2020.12.17","21,800","100","21,650","21,950","21,500","353,679","제일기획"
"2020.12.16","21,700","750","21,250","21,800","21,150","723,633","제일기획"
"2020.12.15","20,950","200","20,700","21,100","20,700","325,765","제일기획"
"2020.12.14","20,750","200","21,000","21,000","20,700","324,702","제일기획"
"2020.12.11","20,950","250","20,800","21,100","20,750","354,011","제일기획"
"2020.12.10","20,700","100","20,900","21,000","20,550","576,112","제일기획"
"2020.12.09","20,800","100","20,700","20,900","20,650","312,827","제일기획"
"2020.12.08","20,700","200","20,900","20,900","20,650","448,079","제일기획"
"2020.12.07","20,900","200","20,900","21,050","20,750","317,823","제일기획"
"2020.12.04","21,100","200","20,950","21,200","20,800","531,503","제일기획"
"2020.12.03","20,900","50","21,000","21,350","20,750","505,572","제일기획"
"2020.12.02","20,950","400","20,600","20,950","20,550","339,637","제일기획"
"2020.12.01","20,550","200","21,000","21,050","20,400","514,391","제일기획"
"2020.11.30","20,750","400","21,250","21,350","20,750","548,536","제일기획"
"2020.11.27","21,150","100","21,050","21,250","21,050","271,391","제일기획"
"2020.11.26","21,050","350","21,350","21,450","21,000","274,966","제일기획"
"2020.11.25","21,400","350","21,750","21,900","21,350","344,664","제일기획"
"2020.11.24","21,750","200","21,700","21,800","21,400","471,264","제일기획"
"2020.11.23","21,550","200","21,450","21,600","21,200","191,082","제일기획"
"2020.11.20","21,350","300","21,000","21,350","20,900","207,515","제일기획"
"2020.11.19","21,050","500","21,500","21,550","21,000","294,567","제일기획"
"2020.11.18","21,550","100","21,400","21,650","21,300","286,076","제일기획"
"2020.11.17","21,450","200","21,800","21,850","21,450","266,178","제일기획"
"2020.11.16","21,650","400","21,300","21,800","21,300","308,885","제일기획"
"2020.11.13","21,250","300","21,400","21,500","21,200","197,612","제일기획"
"2020.11.12","21,550","200","21,750","21,850","21,400","369,203","제일기획"
"2020.11.11","21,750","250","21,450","21,750","21,400","294,559","제일기획"
"2020.11.10","21,500","300","21,400","21,600","21,200","372,023","제일기획"
"2020.11.09","21,200","0","21,200","21,500","21,100","235,082","제일기획"
"2020.11.06","21,200","450","21,500","21,650","21,100","178,294","제일기획"
"2020.11.05","21,650","150","21,500","21,800","21,350","285,396","제일기획"
"2020.11.04","21,500","400","21,200","21,550","20,900","251,497","제일기획"
"2020.11.03","21,100","100","21,000","21,300","20,950","154,820","제일기획"
"2020.11.02","21,200","350","21,000","21,200","20,800","180,799","제일기획"
"2020.10.30","20,850","50","20,600","20,900","20,350","325,838","제일기획"
"2020.10.29","20,800","150","20,450","20,850","20,250","179,857","제일기획"
"2021.03.25","54,200","1,000","54,600","55,200","53,600","628,725","DB하이텍"
"2021.03.24","55,200","400","53,600","55,900","52,800","743,895","DB하이텍"
"2021.03.23","54,800","2,300","57,500","57,600","54,600","946,415","DB하이텍"
"2021.03.22","57,100","200","58,000","58,200","56,600","581,222","DB하이텍"
"2021.03.19","57,300","200","55,900","58,000","55,800","642,007","DB하이텍"
"2021.03.18","57,500","100","58,100","58,700","57,500","874,245","DB하이텍"
"2021.03.17","57,400","700","57,400","58,200","56,700","1,503,983","DB하이텍"
"2021.03.16","56,700","4,300","53,100","56,700","53,000","1,950,497","DB하이텍"
"2021.03.15","52,400","0","52,200","53,000","51,500","605,398","DB하이텍"
"2021.03.12","52,400","800","52,800","54,000","51,800","1,395,467","DB하이텍"
"2021.03.11","51,600","1,500","50,800","52,600","50,400","1,109,055","DB하이텍"
"2021.03.10","50,100","600","53,200","53,300","50,100","1,216,979","DB하이텍"
"2021.03.09","50,700","500","50,700","51,600","48,900","1,806,725","DB하이텍"
"2021.03.08","51,200","2,400","54,400","54,500","51,200","899,757","DB하이텍"
"2021.03.05","53,600","300","52,500","54,300","51,300","1,267,242","DB하이텍"
"2021.03.04","53,900","2,500","55,200","55,500","53,800","992,206","DB하이텍"
"2021.03.03","56,400","0","55,800","56,700","55,000","711,830","DB하이텍"
"2021.03.02","56,400","0","58,100","58,500","55,900","721,747","DB하이텍"
"2021.02.26","56,400","1,800","56,400","57,200","55,500","996,062","DB하이텍"
"2021.02.25","58,200","1,600","58,500","58,800","57,400","817,029","DB하이텍"
"2021.02.24","56,600","400","57,600","59,600","56,300","1,285,515","DB하이텍"
"2021.02.23","57,000","1,700","57,100","58,100","54,700","1,365,694","DB하이텍"
"2021.02.22","58,700","1,900","61,200","61,500","58,500","1,284,031","DB하이텍"
"2021.02.19","60,600","1,000","61,000","62,000","58,600","2,125,874","DB하이텍"
"2021.02.18","61,600","3,100","64,700","64,800","61,400","1,427,067","DB하이텍"
"2021.02.17","64,700","1,800","66,800","66,800","64,300","1,222,523","DB하이텍"
"2021.02.16","66,500","1,600","66,200","67,900","65,200","2,727,599","DB하이텍"
"2021.02.15","64,900","3,200","63,400","65,700","62,100","2,344,050","DB하이텍"
"2021.02.10","61,700","800","61,600","62,600","60,200","987,816","DB하이텍"
"2021.02.09","60,900","1,200","61,200","63,600","60,500","1,861,474","DB하이텍"
"2021.02.08","59,700","1,100","60,800","61,000","58,900","885,840","DB하이텍"
"2021.02.05","60,800","900","62,200","62,500","60,500","977,912","DB하이텍"
"2021.02.04","61,700","2,400","63,200","63,400","60,800","1,580,816","DB하이텍"
"2021.02.03","64,100","400","64,700","64,900","62,500","1,168,301","DB하이텍"
"2021.02.02","63,700","400","64,500","65,500","62,800","1,449,147","DB하이텍"
"2021.02.01","63,300","1,800","61,200","64,400","59,100","2,198,094","DB하이텍"
"2021.01.29","61,500","5,400","68,100","68,200","59,900","3,539,007","DB하이텍"
"2021.01.28","66,900","700","64,000","68,500","63,700","2,073,066","DB하이텍"
"2021.01.27","66,200","1,100","67,300","69,100","65,900","1,437,705","DB하이텍"
"2021.01.26","67,300","3,000","70,700","70,700","66,700","1,724,188","DB하이텍"
"2021.01.25","70,300","1,100","70,200","70,700","67,200","1,776,290","DB하이텍"
"2021.01.22","69,200","2,100","73,600","74,300","68,300","2,544,317","DB하이텍"
"2021.01.21","71,300","2,100","69,500","71,600","69,000","2,064,140","DB하이텍"
"2021.01.20","69,200","5,800","64,500","73,200","63,600","6,388,832","DB하이텍"
"2021.01.19","63,400","100","65,200","65,800","62,400","2,056,296","DB하이텍"
"2021.01.18","63,500","3,600","59,600","65,500","59,500","4,551,888","DB하이텍"
"2021.01.15","59,900","500","60,000","62,400","59,400","1,785,192","DB하이텍"
"2021.01.14","59,400","100","59,400","60,600","58,200","1,609,108","DB하이텍"
"2021.01.13","59,500","2,400","61,300","62,000","59,300","2,126,160","DB하이텍"
"2021.01.12","61,900","5,700","55,700","63,900","55,000","7,038,777","DB하이텍"
"2021.01.11","56,200","1,300","58,500","58,700","54,100","3,793,562","DB하이텍"
"2021.01.08","54,900","900","54,400","57,600","52,400","3,270,306","DB하이텍"
"2021.01.07","54,000","400","55,000","55,400","53,500","1,595,377","DB하이텍"
"2021.01.06","53,600","3,700","51,700","57,700","51,700","5,895,650","DB하이텍"
"2021.01.05","49,900","1,200","50,300","51,100","48,700","2,405,088","DB하이텍"
"2021.01.04","51,100","100","52,200","53,300","50,500","2,271,924","DB하이텍"
"2020.12.30","51,000","1,850","48,500","52,300","48,250","3,863,565","DB하이텍"
"2020.12.29","49,150","2,900","48,150","51,400","47,400","5,805,330","DB하이텍"
"2020.12.28","46,250","3,300","43,300","48,950","42,750","9,571,591","DB하이텍"
"2020.12.24","42,950","2,850","39,900","49,550","38,950","14,750,858","DB하이텍"
"2020.12.23","40,100","1,100","39,450","40,450","37,650","3,356,248","DB하이텍"
"2020.12.22","39,000","2,500","38,000","40,450","37,650","6,964,980","DB하이텍"
"2020.12.21","36,500","900","35,950","36,700","35,500","931,692","DB하이텍"
"2020.12.18","35,600","750","36,550","36,550","35,400","765,992","DB하이텍"
"2020.12.17","36,350","1,400","35,700","37,050","35,700","2,032,343","DB하이텍"
"2020.12.16","34,950","50","35,050","35,100","34,600","446,859","DB하이텍"
"2020.12.15","34,900","300","35,250","35,300","34,600","514,843","DB하이텍"
"2020.12.14","35,200","650","35,850","35,850","35,200","455,605","DB하이텍"
"2020.12.11","35,850","500","35,600","36,100","35,250","685,506","DB하이텍"
"2020.12.10","35,350","200","34,650","35,600","34,550","551,424","DB하이텍"
"2020.12.09","35,150","150","35,300","35,350","34,750","568,916","DB하이텍"
"2020.12.08","35,000","300","35,400","35,600","34,700","505,213","DB하이텍"
"2020.12.07","35,300","350","35,500","35,850","35,100","712,107","DB하이텍"
"2020.12.04","34,950","900","35,950","36,000","34,800","1,112,068","DB하이텍"
"2020.12.03","35,850","850","36,850","36,900","35,750","773,220","DB하이텍"
"2020.12.02","36,700","900","36,000","37,400","35,800","971,850","DB하이텍"
"2020.12.01","35,800","350","35,750","36,350","35,600","507,254","DB하이텍"
"2020.11.30","35,450","1,150","36,600","36,700","35,450","893,365","DB하이텍"
"2020.11.27","36,600","700","37,100","37,500","36,450","804,181","DB하이텍"
"2020.11.26","37,300","700","36,500","37,300","35,950","1,029,551","DB하이텍"
"2020.11.25","36,600","1,900","35,200","37,450","35,100","2,938,399","DB하이텍"
"2020.11.24","34,700","50","35,100","35,150","34,350","529,004","DB하이텍"
"2020.11.23","34,750","750","34,000","35,150","33,950","917,799","DB하이텍"
"2020.11.20","34,000","100","34,000","34,050","33,550","471,463","DB하이텍"
"2020.11.19","33,900","150","33,550","34,050","33,450","503,614","DB하이텍"
"2020.11.18","33,750","250","34,000","34,450","33,550","595,327","DB하이텍"
"2020.11.17","34,000","700","35,250","35,300","34,000","692,136","DB하이텍"
"2020.11.16","34,700","150","34,200","35,350","33,850","1,183,509","DB하이텍"
"2020.11.13","34,550","750","33,400","34,600","33,350","387,791","DB하이텍"
